image_id,breed,species,split,width,height,area,aspect_ratio,file_size_bytes,file_size_kb,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,sharpness,size_category,orientation
saint_bernard_44,saint_bernard,dog,test,377,500,188500,0.754,194812,190.24609375,122.9891299734748,115.66110875331565,100.67446684350132,71.62046833110234,68.25236569731696,70.96239850540454,113.10823519009726,70.90436457964601,4100.478110226938,medium,portrait
saint_bernard_45,saint_bernard,dog,test,500,400,200000,1.25,184409,180.0869140625,91.229515,81.149135,61.291135,54.935855120902104,53.499550126628144,56.95908492429468,77.88992833333333,56.53486929227717,2781.9037466666664,medium,landscape
saint_bernard_46,saint_bernard,dog,test,332,500,166000,0.664,121902,119.044921875,130.8952108433735,121.66793975903614,119.59928313253012,94.27558104770962,94.1992379735188,97.11717800339203,124.05414457831326,95.33356846987311,2278.9626974564935,medium,portrait
saint_bernard_47,saint_bernard,dog,test,324,500,162000,0.648,203053,198.2939453125,119.59672839506173,136.80456790123458,105.46314197530864,65.6723734249946,64.02832661224214,68.07665468492901,120.62147942386831,67.18044312315027,7193.999711934156,medium,portrait
saint_bernard_48,saint_bernard,dog,test,500,334,167000,1.4970059880239521,117634,114.876953125,103.73376047904192,110.92294610778443,70.20408383233533,60.50968371347299,57.1544439034019,63.68544783509738,94.95359680638722,63.0569539666325,1569.2529727212245,medium,landscape
saint_bernard_49,saint_bernard,dog,test,500,334,167000,1.4970059880239521,91406,89.263671875,90.84789221556886,92.18220958083832,52.2568502994012,60.38592304126017,46.146475757289764,54.055546318615384,78.42898403193612,56.93950032491717,423.43054690618766,medium,landscape
saint_bernard_4,saint_bernard,dog,test,500,375,187500,1.3333333333333333,123903,120.9990234375,175.74828266666665,140.70367466666667,119.76333333333334,63.30837150315778,75.29812091036393,74.67688759508412,145.4050968888889,74.95489040793913,1157.6666263703705,medium,landscape
saint_bernard_50,saint_bernard,dog,test,500,335,167500,1.492537313432836,95034,92.806640625,96.58262089552238,93.16089552238806,64.1439880597015,60.39833325808645,52.77058225409858,60.50185783731694,84.62916815920399,59.801019560391026,755.6448928689883,medium,landscape
saint_bernard_51,saint_bernard,dog,test,500,375,187500,1.3333333333333333,128027,125.0263671875,163.62444266666665,149.28512,141.20069333333333,79.75740809492557,85.1403721700416,85.71081487295427,151.37008533333332,84.09202061473059,1218.136871111111,medium,landscape
saint_bernard_52,saint_bernard,dog,test,500,390,195000,1.2820512820512822,201149,196.4345703125,156.33232307692307,133.0039846153846,95.00170256410256,74.47191821349035,69.46037497605728,75.00386729975142,128.11267008547009,77.2722467365111,5995.546055840456,medium,landscape
saint_bernard_53,saint_bernard,dog,test,500,421,210500,1.187648456057007,133469,130.3408203125,194.38315439429928,180.20386698337293,166.49069358669834,52.10771107768362,57.54003869876449,62.37027851955607,180.35923832145684,58.609305703525436,773.1729353391394,medium,square
saint_bernard_54,saint_bernard,dog,test,500,377,188500,1.3262599469496021,98043,95.7451171875,180.46578779840848,167.3766419098143,158.16124137931035,54.86059769683588,63.77187611566913,72.16425668474315,168.66789036251106,64.64122700249142,365.1800671971707,medium,landscape
saint_bernard_55,saint_bernard,dog,test,500,376,188000,1.3297872340425532,122495,119.6240234375,165.312664893617,140.98861170212766,134.76263297872342,55.65405197559161,68.85544480924847,76.37483615947832,147.02130319148935,68.78178938856696,1187.1197328605201,medium,landscape
saint_bernard_56,saint_bernard,dog,test,500,376,188000,1.3297872340425532,139921,136.6416015625,157.10700531914893,124.80650531914894,111.9164255319149,59.46934139385698,60.8052666148833,61.33092660201193,131.2766453900709,63.454061838325636,2436.74145035461,medium,landscape
saint_bernard_57,saint_bernard,dog,test,500,375,187500,1.3333333333333333,285433,278.7431640625,97.19653866666667,119.06837866666666,57.468266666666665,71.31437541305289,69.24373640283164,55.756494398962936,91.24439466666666,70.5682902483845,13580.150742518517,medium,landscape
saint_bernard_58,saint_bernard,dog,test,500,333,166500,1.5015015015015014,68291,66.6904296875,96.67881681681682,99.66978978978979,100.10634234234234,67.717396999432,70.43978533197128,73.59867308107265,98.81831631631631,70.6426107707278,1167.1125298631964,medium,landscape
saint_bernard_59,saint_bernard,dog,test,500,375,187500,1.3333333333333333,155357,151.7158203125,168.96453333333332,157.09831466666665,145.28049066666668,36.85363903491116,36.765775365498705,38.375833397906,157.11444622222223,38.570648884813345,4353.229007407408,medium,landscape
saint_bernard_5,saint_bernard,dog,test,500,375,187500,1.3333333333333333,119739,116.9326171875,128.45984,129.35228266666667,125.84905066666667,44.72617432603071,45.03898279923086,47.392526931633846,127.88705777777778,45.7588632100565,1350.8183075555553,medium,landscape
saint_bernard_60,saint_bernard,dog,test,375,500,187500,0.75,122039,119.1787109375,168.65066666666667,167.633952,169.42985066666665,56.55828439957159,66.89574139556375,73.75230026066455,168.57148977777777,66.11833728072136,2066.067751111111,medium,portrait
saint_bernard_61,saint_bernard,dog,test,500,375,187500,1.3333333333333333,167761,163.8291015625,136.41833066666666,123.640592,111.66844266666666,39.56951367892542,42.14551154302167,46.51830842873599,123.90912177777778,44.01639927514206,4065.736419555555,medium,landscape
saint_bernard_62,saint_bernard,dog,test,500,375,187500,1.3333333333333333,148661,145.1767578125,181.985648,167.293216,156.45191466666665,46.49740984205844,47.62401072687505,48.142835006543805,168.57692622222223,48.5669493897136,2756.800734814815,medium,landscape
saint_bernard_63,saint_bernard,dog,test,334,500,167000,0.668,102633,100.2275390625,88.74691616766466,96.53204191616767,74.74158083832336,65.96491085072005,57.69299475650616,70.0356945631979,86.6735129740519,65.39294105295481,573.0876500332666,medium,portrait
saint_bernard_64,saint_bernard,dog,test,500,375,187500,1.3333333333333333,140122,136.837890625,176.442624,172.22373333333334,170.53233066666667,44.477384800154816,46.33477498304015,56.60042105904491,173.06622933333333,49.488339631201846,1997.4625825185185,medium,landscape
saint_bernard_65,saint_bernard,dog,test,500,375,187500,1.3333333333333333,209495,204.5849609375,120.54902933333334,126.48256533333333,110.41445333333333,75.2211838344607,69.27209800994264,85.68115215010013,119.14868266666667,77.30921346930397,8370.755414518519,medium,landscape
saint_bernard_66,saint_bernard,dog,test,500,490,245000,1.0204081632653061,126695,123.7255859375,103.3549224489796,115.61245714285714,77.57646530612244,60.89366521000556,55.41422920413854,67.82669071585981,98.84794829931973,63.595263963975064,315.6294530612244,medium,square
saint_bernard_67,saint_bernard,dog,test,500,333,166500,1.5015015015015014,93431,91.2412109375,131.92602402402403,135.17921921921922,135.3939039039039,33.08119629904526,34.87918970482896,42.46601826852135,134.16638238238238,37.066777504667314,1196.0053907240574,medium,landscape
saint_bernard_68,saint_bernard,dog,test,500,375,187500,1.3333333333333333,143117,139.7626953125,171.29169066666665,145.54934933333334,114.45315733333334,55.767902206871696,63.72923834978237,71.75055677668985,143.76473244444443,68.16573884502692,2038.9661914074072,medium,landscape
saint_bernard_69,saint_bernard,dog,test,500,375,187500,1.3333333333333333,142457,139.1181640625,104.74987733333333,121.73850133333333,131.376672,72.30975405835848,63.53161083886336,68.10105382105291,119.28835022222222,68.95945088024484,3950.1006198518517,medium,landscape
saint_bernard_6,saint_bernard,dog,test,500,333,166500,1.5015015015015014,84114,82.142578125,91.48980780780781,88.44517717717717,74.58995795795796,56.82047518829573,58.2686453463088,63.72970114841797,84.84164764764765,60.13195722648532,813.6655215215216,medium,landscape
saint_bernard_70,saint_bernard,dog,test,500,500,250000,1.0,186311,181.9443359375,122.33582,105.747168,82.243972,73.72262288421659,65.21386689945692,60.658972111824355,103.44232,68.74840866777161,1353.0931351111112,medium,square
saint_bernard_71,saint_bernard,dog,test,333,500,166500,0.666,147045,143.5986328125,130.9965825825826,133.1902042042042,73.67751351351352,64.95936762137386,63.626808967275146,71.06512769874315,112.62143343343344,72.10106788847153,2634.936185518853,medium,portrait
saint_bernard_72,saint_bernard,dog,test,307,460,141220,0.6673913043478261,82959,81.0146484375,138.13000991360997,128.01594674975215,112.72045036113865,48.59104063197998,56.57327028457825,59.980314946912316,126.28880234150026,56.23332262860162,507.6359722418921,medium,portrait
saint_bernard_73,saint_bernard,dog,test,450,387,174150,1.1627906976744187,108886,106.333984375,148.35003732414586,132.70534596612117,130.29539477461958,52.23028939145908,66.08913156541057,75.5388413267629,137.11692602162887,65.81304608928369,796.3820333684243,medium,square
saint_bernard_74,saint_bernard,dog,test,500,375,187500,1.3333333333333333,156118,152.458984375,113.311776,102.80627733333333,94.515056,52.99327223707196,53.41912548449436,53.795785138337926,103.54436977777777,53.954770813571635,1562.291064888889,medium,landscape
saint_bernard_75,saint_bernard,dog,test,332,500,166000,0.664,151319,147.7724609375,123.03562048192771,127.9881686746988,62.67293373493976,58.70870106363127,49.35206827632866,71.6905026221157,104.56557429718876,67.49474116961792,2000.2538527443103,medium,portrait
saint_bernard_76,saint_bernard,dog,test,373,500,186500,0.746,256061,250.0595703125,152.57720643431637,166.09806970509382,87.21090080428955,71.37992400689556,59.2793970830009,73.31033589657268,135.29539231456658,76.47032142498635,12694.091221924335,medium,portrait
saint_bernard_77,saint_bernard,dog,test,456,500,228000,0.912,149943,146.4287109375,165.94079385964912,151.08219298245615,105.11212719298246,65.27910756883995,61.987555970455595,66.17304317019628,140.71170467836257,69.50797198475334,1443.6389717348934,medium,square
saint_bernard_78,saint_bernard,dog,test,500,375,187500,1.3333333333333333,147157,143.7080078125,138.24282666666667,131.14827733333334,126.50388266666667,39.790971579122456,45.06555341387743,46.24743067016529,131.96499555555556,44.05660114519329,1507.0392154074075,medium,landscape
saint_bernard_79,saint_bernard,dog,test,375,500,187500,0.75,143459,140.0966796875,145.60431466666665,131.16832533333334,122.76114666666666,57.484963400154804,55.02988455904748,53.90361501561547,133.17792888888889,56.28905117120863,1086.4113505185187,medium,portrait
saint_bernard_7,saint_bernard,dog,test,500,333,166500,1.5015015015015014,202836,198.08203125,126.74238438438438,121.52384984984985,104.04308108108108,45.629699451480036,47.589453767231554,46.96940017105597,117.43643843843844,47.734123774722256,9524.993785785788,medium,landscape
saint_bernard_80,saint_bernard,dog,test,500,333,166500,1.5015015015015014,129528,126.4921875,147.58917717717716,137.7228048048048,111.96896096096096,76.3102831123842,69.61350735358414,58.45294802381008,132.42698098098097,70.14868821305679,1383.5184184184186,medium,landscape
saint_bernard_81,saint_bernard,dog,test,337,500,168500,0.674,120797,117.9658203125,134.42488427299702,133.26014243323442,103.88115133531157,63.76019056318997,59.869883588742596,64.11105738599382,123.85539268051434,64.18495755363035,833.8298832838773,medium,portrait
saint_bernard_82,saint_bernard,dog,test,500,375,187500,1.3333333333333333,80199,78.3193359375,90.46411733333333,89.81975466666667,86.40789333333333,49.91591615673186,51.393266299712685,49.86910665961975,88.89725511111111,50.429149277190284,179.12835555555563,medium,landscape
saint_bernard_83,saint_bernard,dog,test,375,500,187500,0.75,165028,161.16015625,94.91105066666667,96.45193066666667,92.16264,73.32510062284899,69.24145347024533,78.1989950248522,94.50854044444445,73.7009138610214,4597.717543111111,medium,portrait
saint_bernard_84,saint_bernard,dog,test,500,375,187500,1.3333333333333333,155306,151.666015625,126.70773866666667,116.84212266666667,112.477616,68.78310193145681,71.71294862213922,73.17145552938746,118.67582577777777,71.49409279068122,3138.3493096296306,medium,landscape
saint_bernard_85,saint_bernard,dog,test,335,500,167500,0.67,101446,99.068359375,169.4230985074627,148.21164776119403,146.01875223880597,85.22428160865519,77.49440175737452,75.68828407924593,154.55116616915424,80.27337204599714,726.4684033167498,medium,portrait
saint_bernard_86,saint_bernard,dog,test,500,333,166500,1.5015015015015014,124346,121.431640625,118.6982942942943,86.33976576576576,55.28102702702703,51.35724972964649,51.31801374956378,50.97615149074218,86.77302902902903,57.38998206774326,505.7700300300301,medium,landscape
saint_bernard_87,saint_bernard,dog,test,500,375,187500,1.3333333333333333,145597,142.1845703125,114.00098133333333,107.70070933333334,92.82148266666667,61.98856917505198,59.863698770038155,72.87203844796841,104.84105777777778,65.75999573899179,3196.809421037037,medium,landscape
saint_bernard_88,saint_bernard,dog,test,500,334,167000,1.4970059880239521,98389,96.0830078125,107.06920359281438,96.88776646706587,90.70227544910179,47.78274995118648,52.02616151013391,56.38298078115956,98.21974850299401,52.616704029526225,517.9522448436461,medium,landscape
saint_bernard_89,saint_bernard,dog,test,500,281,140500,1.7793594306049823,108911,106.3583984375,133.4352669039146,139.13175800711744,114.4031103202847,46.17726823277223,44.51400842293857,46.067449855981025,128.99004507710558,46.80256398744282,3716.5666824831956,medium,landscape
saint_bernard_8,saint_bernard,dog,test,500,333,166500,1.5015015015015014,117786,115.025390625,100.10390990990992,84.63501501501501,80.11646246246247,74.00445052985322,68.4544692005425,68.97601405250214,88.28512912912913,71.0401238588181,1638.9043817150484,medium,landscape
saint_bernard_90,saint_bernard,dog,test,500,375,187500,1.3333333333333333,93977,91.7744140625,183.473952,184.44083733333332,186.25688,54.59535783838244,63.436483244622806,74.1595929645351,184.72388977777777,64.57160948582302,508.0642405925926,medium,landscape
saint_bernard_91,saint_bernard,dog,test,500,333,166500,1.5015015015015014,128183,125.1787109375,129.74929129129129,122.51903303303304,110.36659459459459,64.94224061899432,70.51428993608987,82.42104238009662,120.8783063063063,73.42767500684725,1045.1164471137804,medium,landscape
saint_bernard_92,saint_bernard,dog,test,500,334,167000,1.4970059880239521,94382,92.169921875,76.91748502994012,59.95219760479042,36.96419161676647,44.387789019442266,34.55536349206265,30.03373192078136,57.944624750499,40.29289583214175,1201.859125748503,medium,landscape
saint_bernard_93,saint_bernard,dog,test,500,332,166000,1.5060240963855422,143802,140.431640625,134.67556024096385,147.90842771084337,125.99875903614458,79.51731961252783,72.2718684547298,82.23974546045208,136.19424899598394,78.64070030994897,1882.2771405622493,medium,landscape
saint_bernard_94,saint_bernard,dog,test,500,332,166000,1.5060240963855422,171831,167.8037109375,134.55064457831324,150.74772891566266,121.15503614457832,84.79353060650494,72.42735316029068,83.24361106457734,135.48446987951806,81.2492766713561,3466.334485943775,medium,landscape
saint_bernard_95,saint_bernard,dog,test,332,500,166000,0.664,83332,81.37890625,171.14887951807228,166.28410240963856,166.23672891566264,54.33666486035166,62.16662793806984,69.2692022989426,167.88990361445784,62.266410614665126,873.8183694779117,medium,portrait
saint_bernard_96,saint_bernard,dog,test,500,332,166000,1.5060240963855422,110593,108.0009765625,160.3075301204819,154.8106686746988,154.79465060240963,52.04866019056767,61.637249265546195,72.37355904258877,156.63761646586346,62.62679964357011,1200.2649464524768,medium,landscape
saint_bernard_97,saint_bernard,dog,test,500,333,166500,1.5015015015015014,87310,85.263671875,165.9096996996997,148.54368168168168,135.3367087087087,79.83218439749001,92.54597485185683,104.93717976159142,149.93003003003003,93.843812893112,714.0982422422421,medium,landscape
saint_bernard_98,saint_bernard,dog,test,500,333,166500,1.5015015015015014,77819,75.9951171875,197.06828228228227,196.55024024024024,198.9281741741742,49.55988561786386,54.449966825791066,61.28918867840178,197.51556556556557,55.31869237139591,864.553961961962,medium,landscape
saint_bernard_99,saint_bernard,dog,test,357,500,178500,0.714,172141,168.1064453125,182.41132212885154,183.04531092436974,155.06696918767506,62.77577702469185,66.23062429103213,69.96350547079048,173.5078674136321,67.6571921152501,8740.712202925615,medium,portrait
saint_bernard_9,saint_bernard,dog,test,375,500,187500,0.75,91373,89.2314453125,165.17192,140.49482133333333,116.15145066666666,57.07159382898764,63.7271025952183,71.0394500825352,140.606064,67.24689748634516,636.4406008888889,medium,portrait
samoyed_191,samoyed,dog,test,375,500,187500,0.75,155856,152.203125,84.94021333333333,83.12584,57.78645866666667,62.83145334587068,56.06767395711083,58.20029722804475,75.28417066666667,60.38639762147493,3823.458503111112,medium,portrait
samoyed_192,samoyed,dog,test,375,500,187500,0.75,168610,164.658203125,84.65623466666666,83.86871466666666,49.87237866666667,57.99128781745041,51.805732618707985,51.77302778598358,72.79910933333333,56.32060713299295,5047.212845037038,medium,portrait
samoyed_194,samoyed,dog,test,375,500,187500,0.75,83353,81.3994140625,84.921808,80.38842666666666,66.39765866666667,76.28218233644948,69.99002621844392,70.10972494301166,77.23596444444445,72.61640706481683,734.0470388148148,medium,portrait
samoyed_195,samoyed,dog,test,375,500,187500,0.75,90144,88.03125,130.5792,130.29445333333334,125.203456,60.09856166353966,61.9957281638608,66.6543648607492,128.69236977777777,63.02489216952067,591.3272829629628,medium,portrait
samoyed_196,samoyed,dog,test,375,500,187500,0.75,184642,180.314453125,89.823472,84.13333333333334,60.99725333333333,63.62169022588656,56.07419897084527,51.69962494179453,78.31801955555555,58.68301494570503,4584.941418666665,medium,portrait
samoyed_197,samoyed,dog,test,375,500,187500,0.75,165398,161.521484375,113.90149333333333,102.31168,75.18575466666667,77.28519377238926,69.46361531702206,65.62372535806298,97.132976,72.78816532044725,6109.171946666668,medium,portrait
samoyed_198,samoyed,dog,test,500,490,245000,1.0204081632653061,120895,118.0615234375,202.4283755102041,220.09082857142857,200.92962040816326,32.66373081489808,34.36521175173992,41.3899190844232,207.81627482993198,37.36367500243699,1238.5449759637188,medium,square
samoyed_199,samoyed,dog,test,333,500,166500,0.666,110262,107.677734375,179.16154354354353,181.17995795795795,173.66235435435436,58.495116911439126,58.433293449040704,66.69114434582802,178.0012852852853,61.41149105487732,2142.3822142142144,medium,portrait
samoyed_19,samoyed,dog,test,500,375,187500,1.3333333333333333,132865,129.7509765625,104.16893333333333,113.986464,138.209056,54.79272088086943,56.729599077054615,75.88574933141307,118.7881511111111,64.78962339452076,1027.4769244444446,medium,landscape
samoyed_1,samoyed,dog,test,500,333,166500,1.5015015015015014,72748,71.04296875,93.9122882882883,97.38696696696697,93.4185945945946,55.178288210509486,50.26162840178593,49.955061585034755,94.90594994994996,51.88364543955634,217.77963029696366,medium,landscape
samoyed_200,samoyed,dog,test,500,375,187500,1.3333333333333333,181066,176.822265625,104.80241066666666,90.531984,62.145274666666666,70.42382800200144,59.74997859712603,53.935164131928204,85.82655644444445,64.24329957625268,4188.619934814814,medium,landscape
samoyed_202,samoyed,dog,test,333,500,166500,0.666,65834,64.291015625,176.85996996996997,177.28912912912912,165.53559159159158,44.82590709786666,49.08555461246993,51.76250884402029,173.22823023023022,48.94543922647052,298.68158692025355,medium,portrait
samoyed_20,samoyed,dog,test,500,335,167500,1.492537313432836,77290,75.478515625,141.08919402985074,145.1221671641791,138.58986865671642,52.97010823862868,51.42500484147142,56.66389780688674,141.60040995024875,53.798662557411866,607.8226733001658,medium,landscape
samoyed_21,samoyed,dog,test,500,375,187500,1.3333333333333333,91105,88.9697265625,117.76381866666667,110.35230933333334,99.73750933333334,57.12951521800364,56.231854656711626,56.173591232741664,109.28454577777778,56.99549523651764,259.37684503703707,medium,landscape
samoyed_22,samoyed,dog,test,500,375,187500,1.3333333333333333,73487,71.7646484375,106.42134933333334,105.05871466666666,103.76632533333333,60.49177033343496,59.85074389335503,59.73071481364904,105.08212977777778,60.03512725461135,109.3664888888889,medium,landscape
samoyed_23,samoyed,dog,test,500,375,187500,1.3333333333333333,118259,115.4873046875,88.654656,65.62430933333333,54.485381333333336,56.31303926138804,54.698914631430476,50.73329462618514,69.58811555555556,55.810196623954155,600.4510684444444,medium,landscape
samoyed_24,samoyed,dog,test,500,375,187500,1.3333333333333333,115307,112.6044921875,96.83449066666667,74.96717333333333,64.09443733333333,61.59907283929661,60.63127575552768,56.74830327205151,78.63203377777778,61.229267641957094,518.5606174814816,medium,landscape
samoyed_25,samoyed,dog,test,500,333,166500,1.5015015015015014,96252,93.99609375,91.97403003003004,95.35242042042042,87.68412012012011,53.0515699985821,53.11488148044439,57.41252903479742,91.67019019019018,54.65466767772746,1469.463987987988,medium,landscape
samoyed_26,samoyed,dog,test,500,333,166500,1.5015015015015014,53056,51.8125,158.77894294294293,168.88789189189188,182.50345345345346,20.786529158043766,25.947631875381163,35.20266003242576,170.05676276276276,29.597647743743718,60.53174240907573,medium,landscape
samoyed_27,samoyed,dog,test,400,328,131200,1.2195121951219512,44532,43.48828125,127.96734756097561,133.10849847560976,114.7813262195122,83.05394671484582,79.77437182665228,86.7165166213833,125.28572408536586,83.58706438668382,442.2577286585365,medium,landscape
samoyed_28,samoyed,dog,test,500,414,207000,1.2077294685990339,126985,124.0087890625,140.88676811594203,139.24438647342996,141.19635265700484,60.635943206092094,61.592589701766116,62.57423109655688,140.44250241545893,61.61195840634716,838.8523703703705,medium,landscape
samoyed_29,samoyed,dog,test,333,500,166500,0.666,64889,63.3681640625,149.42470870870872,144.34993393393393,142.70615615615617,58.278516181682804,65.17678741940178,67.12397032007578,145.4935995995996,63.70389284053901,250.98079679679682,medium,portrait
samoyed_2,samoyed,dog,test,333,500,166500,0.666,76994,75.189453125,162.3577897897898,157.6364924924925,157.5907807807808,49.88895366890485,54.03675454050625,55.356607004316615,159.19502102102103,53.19222431485753,629.5969809809809,medium,portrait
samoyed_30,samoyed,dog,test,333,500,166500,0.666,83383,81.4287109375,143.16581981981983,139.87763363363362,135.18575375375374,51.72337259456527,55.708065358544935,63.68871704412044,139.40973573573572,57.35014564685908,339.32970437103774,medium,portrait
samoyed_31,samoyed,dog,test,375,500,187500,0.75,111296,108.6875,157.74344,158.74317333333335,151.18557333333334,56.472921991872724,53.603318678946074,59.08868101312874,155.8907288888889,56.532251509321355,876.6903194074074,medium,portrait
samoyed_32,samoyed,dog,test,333,500,166500,0.666,102386,99.986328125,157.74222822822824,148.15714114114115,154.03147747747747,60.258341413199744,68.70485505743733,78.13835031500211,153.3102822822823,69.53115306412532,840.3605392058727,medium,portrait
samoyed_33,samoyed,dog,test,500,375,187500,1.3333333333333333,111380,108.76953125,113.56862933333333,103.774576,85.92690666666667,53.060850696924746,54.78963624646728,57.36806476340405,101.09003733333333,56.27698022332386,293.1619768888889,medium,landscape
samoyed_34,samoyed,dog,test,500,375,187500,1.3333333333333333,105515,103.0419921875,114.511104,112.838304,105.54791466666667,56.67081854035893,57.38306220250882,61.08291084679917,110.96577422222222,58.54043739859105,316.63686400000006,medium,landscape
samoyed_35,samoyed,dog,test,333,500,166500,0.666,80236,78.35546875,119.36765765765766,103.14224024024024,80.84518918918918,41.70143838025005,40.80576258576884,38.66917168000362,101.11836236236236,43.38801475275183,143.32209676343007,medium,portrait
samoyed_36,samoyed,dog,test,375,500,187500,0.75,105445,102.9736328125,126.76868266666666,125.42314133333333,116.47696533333334,80.78414713476153,81.86921008177117,84.12693055975274,122.88959644444445,82.39857286486234,1397.381582222222,medium,portrait
samoyed_37,samoyed,dog,test,500,375,187500,1.3333333333333333,102686,100.279296875,143.934384,139.11484266666668,124.17642666666667,69.0248938949356,68.72689542793101,76.28662099585135,135.74188444444445,71.92524912500002,166.60952296296296,medium,landscape
samoyed_38,samoyed,dog,test,500,333,166500,1.5015015015015014,85234,83.236328125,85.87308708708709,78.41514114114113,74.42827627627628,42.79508624393464,47.24256224912817,47.97637497151223,79.57216816816816,46.305188926136914,753.9523216549882,medium,landscape
samoyed_39,samoyed,dog,test,443,500,221500,0.886,128745,125.7275390625,164.4938329571106,164.98674492099323,163.11808126410835,68.74758924813025,68.68660621958902,74.83934120069557,164.19955304740407,70.82109795269604,855.7822573363428,medium,square
samoyed_3,samoyed,dog,test,333,500,166500,0.666,94301,92.0908203125,132.71782582582583,124.64759159159159,119.02760960960961,70.5226079182078,76.22200064211316,80.47391721436342,125.46434234234235,76.05698432535691,438.41753887220557,medium,portrait
samoyed_40,samoyed,dog,test,333,500,166500,0.666,74039,72.3037109375,129.22407807807807,129.3145045045045,119.48792192192192,62.59608421446877,68.78250615512448,73.10400418372123,126.00883483483483,68.45262567634447,305.9866239572906,medium,portrait
samoyed_41,samoyed,dog,test,500,334,167000,1.4970059880239521,64009,62.5087890625,122.27493413173653,115.82003592814371,107.96292215568862,50.323697866030855,53.788273734854094,55.95600979718258,115.35263073852295,53.72607230363134,101.68262275449102,medium,landscape
samoyed_42,samoyed,dog,test,500,333,166500,1.5015015015015014,114621,111.9345703125,114.80936336336336,88.3608048048048,73.7495015015015,63.91845255160241,60.183536653782205,60.7771293226405,92.30655655655656,63.94736291887911,2155.1209863196527,medium,landscape
samoyed_43,samoyed,dog,test,500,372,186000,1.3440860215053763,78339,76.5029296875,162.86977419354838,170.48420430107527,166.8856612903226,75.22586361996805,84.3455948073126,94.7289689928274,166.74654659498208,85.19723448072476,272.20445519713263,medium,landscape
samoyed_44,samoyed,dog,test,400,500,200000,0.8,161182,157.404296875,57.07478,55.276875,50.749605,50.892970810824224,50.560717807734946,51.05832495625435,54.367086666666665,50.90736260482519,1018.4788933333334,medium,square
samoyed_45,samoyed,dog,test,500,332,166000,1.5060240963855422,181055,176.8115234375,99.12209036144579,88.30849397590362,83.87996385542169,56.93793516991457,59.255055908709,60.92757818997301,90.43684939759036,59.408798314915444,4795.900303882196,medium,landscape
samoyed_46,samoyed,dog,test,333,500,166500,0.666,102775,100.3662109375,107.22242042042042,103.77262462462463,104.89094294294294,64.22838557944242,64.38059637287093,62.3260938967958,105.29532932932933,63.668109552433165,808.9569769769769,medium,portrait
samoyed_47,samoyed,dog,test,333,500,166500,0.666,65812,64.26953125,128.72784984984986,125.8728888888889,124.92377777777777,62.805677860629466,66.05859496606891,68.32890838952672,126.50817217217217,65.78999853465248,174.91676076076078,medium,portrait
samoyed_48,samoyed,dog,test,333,500,166500,0.666,67530,65.947265625,139.13905105105104,132.69294894894895,129.40488888888888,54.46858260163605,57.975136967833706,60.24175334241356,133.74562962962963,57.752492022022004,142.1893853853854,medium,portrait
samoyed_49,samoyed,dog,test,500,333,166500,1.5015015015015014,93196,91.01171875,111.28067267267268,107.57488888888889,105.60380780780781,43.15783753350724,48.23523099116916,53.06305268522121,108.15312312312312,48.37884847467528,860.9861274607943,medium,landscape
samoyed_4,samoyed,dog,test,290,500,145000,0.58,88183,86.1162109375,129.48819310344828,122.00811034482759,115.1876,58.28123586284676,63.039257853929215,64.35191452312644,122.22796781609195,62.22042905344167,447.06227892720307,medium,portrait
samoyed_50,samoyed,dog,test,500,375,187500,1.3333333333333333,147639,144.1787109375,102.77496,97.895744,104.42111466666667,44.66761627471383,50.55915600581113,59.34599835797175,101.69727288888889,51.949988983707286,1574.4709511111114,medium,landscape
samoyed_51,samoyed,dog,test,375,500,187500,0.75,132384,129.28125,92.19162133333333,86.56973866666667,91.91968533333333,51.18444139832572,55.1088013344307,62.271455784751936,90.22701511111111,56.434805195665035,1184.9448011851855,medium,portrait
samoyed_52,samoyed,dog,test,333,500,166500,0.666,64836,63.31640625,139.52242042042042,138.14365765765766,134.35794594594594,46.35516170659372,48.637863428337894,51.61048890865689,137.34134134134135,48.96388739542107,303.391027027027,medium,portrait
samoyed_53,samoyed,dog,test,500,333,166500,1.5015015015015014,89680,87.578125,118.97003603603603,78.21831831831832,71.12610810810811,70.3078876095623,88.1821029464293,90.78412255210957,89.43815415415415,86.20592988457072,630.0173079746414,medium,landscape
samoyed_54,samoyed,dog,test,333,500,166500,0.666,82257,80.3291015625,117.23487687687688,108.07168768768769,99.64790990990991,68.19837103503446,65.40646689683471,61.796413806102244,108.31815815815816,65.58089739179943,675.6805832499166,medium,portrait
samoyed_55,samoyed,dog,test,500,333,166500,1.5015015015015014,85179,83.1826171875,112.84322522522523,123.73747147147147,101.14108108108108,61.62670508007934,52.18424034738673,71.11628729307851,112.57392592592592,62.8065263342329,259.5033233233234,medium,landscape
samoyed_56,samoyed,dog,test,333,500,166500,0.666,84808,82.8203125,123.44157357357358,103.61542942942943,86.91972372372372,44.05347669111868,46.49751238538231,47.34268674412045,104.65890890890891,48.34809023156707,264.7057083750417,medium,portrait
samoyed_57,samoyed,dog,test,333,500,166500,0.666,123214,120.326171875,163.32141741741742,144.40636036036037,127.42317717717718,43.83679060291366,46.63147392852828,59.7884094123243,145.05031831831832,52.6490782449115,2475.7734080747414,medium,portrait
