image_id,breed,species,split,total_pixels,fg_pixels,boundary_pixels,bg_pixels,fg_percentage,boundary_percentage,bg_percentage,mask_coverage,mask_height,mask_width
shiba_inu_14,shiba_inu,dog,train,181000,11267,159728,10005,6.224861878453038,88.2475138121547,5.527624309392265,0.9447237569060773,362,500
great_pyrenees_148,great_pyrenees,dog,train,187500,34141,138021,15338,18.20853333333333,73.6112,8.180266666666666,0.9181973333333333,375,500
saint_bernard_102,saint_bernard,dog,train,131000,48835,64155,18010,37.278625954198475,48.973282442748086,13.748091603053435,0.8625190839694656,262,500
staffordshire_bull_terrier_125,staffordshire_bull_terrier,dog,train,166500,30848,115405,20247,18.527327327327328,69.3123123123123,12.160360360360361,0.8783963963963964,500,333
boxer_109,boxer,dog,train,187500,39945,117265,30290,21.304000000000002,62.54133333333334,16.154666666666667,0.8384533333333334,500,375
german_shorthaired_155,german_shorthaired,dog,train,147000,30029,103678,13293,20.427891156462586,70.52925170068028,9.042857142857143,0.9095714285714286,294,500
leonberger_106,leonberger,dog,train,166500,91565,51179,23756,54.993993993993996,30.738138138138137,14.267867867867867,0.8573213213213213,500,333
english_cocker_spaniel_145,english_cocker_spaniel,dog,train,195500,26775,156363,12362,13.695652173913043,79.98107416879795,6.323273657289002,0.9367672634271099,500,391
basset_hound_137,basset_hound,dog,train,187500,7756,173706,6038,4.136533333333333,92.64320000000001,3.2202666666666664,0.9677973333333333,375,500
keeshond_102,keeshond,dog,train,224500,30310,174529,19661,13.501113585746102,77.7412026726058,8.757683741648107,0.912423162583519,449,500
Birman_156,Birman,cat,train,187500,40874,132391,14235,21.799466666666667,70.60853333333334,7.5920000000000005,0.92408,375,500
Sphynx_131,Sphynx,cat,train,167000,15455,135310,16235,9.254491017964071,81.02395209580838,9.721556886227544,0.9027844311377246,500,334
Ragdoll_111,Ragdoll,cat,train,166000,126618,22912,16470,76.27590361445783,13.802409638554217,9.921686746987952,0.9007831325301204,500,332
chihuahua_17,chihuahua,dog,train,140500,8411,123939,8150,5.986476868327402,88.21281138790036,5.800711743772242,0.9419928825622775,281,500
Russian_Blue_160,Russian_Blue,cat,train,187500,46248,116720,24532,24.665599999999998,62.25066666666667,13.083733333333333,0.8691626666666666,500,375
basset_hound_154,basset_hound,dog,train,180500,46745,119933,13822,25.897506925207757,66.44487534626039,7.657617728531855,0.9234238227146815,361,500
Bengal_108,Bengal,cat,train,187500,49494,119519,18487,26.3968,63.74346666666667,9.859733333333333,0.9014026666666667,375,500
samoyed_103,samoyed,dog,train,187500,68852,104024,14624,36.721066666666665,55.47946666666667,7.799466666666667,0.9220053333333333,375,500
Siamese_102,Siamese,cat,train,206500,48049,134356,24095,23.2682808716707,65.0634382566586,11.668280871670703,0.883317191283293,413,500
Persian_160,Persian,cat,train,187500,37109,130403,19988,19.791466666666665,69.54826666666666,10.660266666666667,0.8933973333333334,500,375
Abyssinian_133,Abyssinian,cat,train,347200,83318,211707,52175,23.997119815668203,60.97551843317972,15.027361751152075,0.8497263824884793,496,700
basset_hound_151,basset_hound,dog,train,82944,70455,8346,4143,84.94285300925925,10.062210648148149,4.994936342592593,0.9500506365740741,288,288
Siamese_17,Siamese,cat,train,250000,125105,87148,37747,50.041999999999994,34.8592,15.0988,0.849012,500,500
Persian_155,Persian,cat,train,194500,28721,139133,26646,14.766580976863752,71.53367609254498,13.69974293059126,0.8630025706940874,389,500
great_pyrenees_138,great_pyrenees,dog,train,67500,21864,38616,7020,32.39111111111111,57.208888888888886,10.4,0.896,225,300
Birman_150,Birman,cat,train,167500,101717,43652,22131,60.7265671641791,26.060895522388062,13.212537313432835,0.8678746268656716,335,500
Maine_Coon_139,Maine_Coon,cat,train,182000,29911,136054,16035,16.434615384615384,74.75494505494505,8.81043956043956,0.9118956043956044,364,500
english_setter_155,english_setter,dog,train,195000,67253,94566,33181,34.48871794871795,48.495384615384616,17.015897435897436,0.8298410256410257,390,500
english_cocker_spaniel_124,english_cocker_spaniel,dog,train,187500,48237,119305,19958,25.726399999999998,63.629333333333335,10.644266666666667,0.8935573333333333,500,375
havanese_118,havanese,dog,train,166500,71044,79990,15466,42.669069069069074,48.04204204204204,9.288888888888888,0.9071111111111111,333,500
chihuahua_136,chihuahua,dog,train,36400,15009,15021,6370,41.23351648351649,41.26648351648352,17.5,0.825,182,200
english_setter_138,english_setter,dog,train,187500,35002,131054,21444,18.667733333333334,69.89546666666666,11.4368,0.885632,375,500
havanese_126,havanese,dog,train,166500,33810,120852,11838,20.306306306306308,72.58378378378379,7.10990990990991,0.9289009009009009,333,500
Ragdoll_181,Ragdoll,cat,train,166500,21938,133832,10730,13.175975975975977,80.37957957957957,6.444444444444445,0.9355555555555556,333,500
samoyed_111,samoyed,dog,train,166500,57141,91919,17440,34.31891891891892,55.20660660660661,10.474474474474475,0.8952552552552553,333,500
wheaten_terrier_132,wheaten_terrier,dog,train,187500,21279,146269,19952,11.3488,78.01013333333333,10.641066666666667,0.8935893333333333,500,375
miniature_pinscher_146,miniature_pinscher,dog,train,80400,39798,15113,25489,49.5,18.79726368159204,31.702736318407958,0.6829726368159204,268,300
beagle_115,beagle,dog,train,171500,29907,120035,21558,17.43848396501458,69.99125364431487,12.570262390670553,0.8742973760932945,343,500
shiba_inu_173,shiba_inu,dog,train,187500,6244,172375,8881,3.3301333333333334,91.93333333333334,4.736533333333334,0.9526346666666666,375,500
american_pit_bull_terrier_101,american_pit_bull_terrier,dog,train,198500,26440,142936,29124,13.319899244332495,72.0080604534005,14.672040302267003,0.85327959697733,500,397
scottish_terrier_148,scottish_terrier,dog,train,190500,60716,106650,23134,31.871916010498687,55.98425196850394,12.143832020997374,0.8785616797900262,500,381
samoyed_162,samoyed,dog,train,166500,29029,122792,14679,17.434834834834835,73.74894894894895,8.816216216216215,0.9118378378378378,333,500
english_cocker_spaniel_152,english_cocker_spaniel,dog,train,184000,50550,112377,21073,27.47282608695652,61.07445652173913,11.452717391304349,0.8854728260869565,500,368
samoyed_128,samoyed,dog,train,187500,76157,92061,19282,40.617066666666666,49.099199999999996,10.283733333333334,0.8971626666666667,375,500
Birman_11,Birman,cat,train,187500,53794,116569,17137,28.690133333333335,62.17013333333333,9.139733333333332,0.9086026666666667,375,500
Maine_Coon_171,Maine_Coon,cat,train,187500,37784,127671,22045,20.151466666666668,68.0912,11.757333333333333,0.8824266666666667,375,500
english_cocker_spaniel_111,english_cocker_spaniel,dog,train,136320,60405,62243,13672,44.311179577464785,45.65947769953051,10.029342723004694,0.899706572769953,320,426
basset_hound_134,basset_hound,dog,train,187500,70340,95865,21295,37.51466666666667,51.12799999999999,11.357333333333333,0.8864266666666667,375,500
scottish_terrier_15,scottish_terrier,dog,train,200000,60384,94329,45287,30.192000000000004,47.1645,22.6435,0.773565,500,400
basset_hound_136,basset_hound,dog,train,187500,49532,126359,11609,26.417066666666667,67.39146666666667,6.191466666666667,0.9380853333333333,375,500
British_Shorthair_151,British_Shorthair,cat,train,187500,23208,151607,12685,12.3776,80.85706666666667,6.7653333333333325,0.9323466666666667,375,500
beagle_108,beagle,dog,train,166500,57307,77588,31605,34.418618618618616,46.5993993993994,18.98198198198198,0.8101801801801802,500,333
Ragdoll_119,Ragdoll,cat,train,187500,18669,158976,9855,9.956800000000001,84.7872,5.256,0.94744,375,500
american_pit_bull_terrier_165,american_pit_bull_terrier,dog,train,67500,20233,38993,8274,29.974814814814817,57.76740740740741,12.257777777777777,0.8774222222222222,225,300
boxer_107,boxer,dog,train,208500,134363,46236,27901,64.44268585131894,22.17553956834532,13.381774580335732,0.8661822541966426,500,417
Russian_Blue_132,Russian_Blue,cat,train,166500,40008,113848,12644,24.02882882882883,68.37717717717717,7.593993993993994,0.92406006006006,333,500
pug_171,pug,dog,train,65700,21851,34465,9384,33.25875190258752,52.45814307458143,14.28310502283105,0.8571689497716894,219,300
pomeranian_145,pomeranian,dog,train,67500,33766,21605,12129,50.0237037037037,32.007407407407406,17.96888888888889,0.8203111111111111,300,225
scottish_terrier_109,scottish_terrier,dog,train,187500,10559,171304,5637,5.631466666666666,91.36213333333333,3.0064,0.969936,375,500
american_pit_bull_terrier_140,american_pit_bull_terrier,dog,train,87300,24735,54605,7960,28.333333333333332,62.54868270332188,9.117983963344788,0.9088201603665521,291,300
american_pit_bull_terrier_167,american_pit_bull_terrier,dog,train,71700,26782,33994,10924,37.35285913528592,47.41143654114365,15.235704323570431,0.8476429567642957,300,239
havanese_116,havanese,dog,train,171000,39327,103928,27745,22.99824561403509,60.77660818713451,16.22514619883041,0.8377485380116959,500,342
basset_hound_108,basset_hound,dog,train,190000,74727,83422,31851,39.33,43.90631578947368,16.763684210526318,0.8323631578947368,500,380
Russian_Blue_179,Russian_Blue,cat,train,166000,22746,127621,15633,13.702409638554217,76.88012048192772,9.417469879518073,0.9058253012048193,332,500
samoyed_163,samoyed,dog,train,166500,27116,126955,12429,16.285885885885886,76.24924924924925,7.464864864864865,0.9253513513513514,333,500
american_pit_bull_terrier_171,american_pit_bull_terrier,dog,train,72000,22464,43208,6328,31.2,60.01111111111111,8.78888888888889,0.9121111111111111,240,300
Egyptian_Mau_113,Egyptian_Mau,cat,train,303372,54126,192443,56803,17.841461967485465,63.43466107617051,18.723876956344025,0.8127612304365598,477,636
great_pyrenees_126,great_pyrenees,dog,train,187500,16830,160285,10385,8.976,85.48533333333333,5.538666666666667,0.9446133333333333,375,500
British_Shorthair_167,British_Shorthair,cat,train,175000,88904,71139,14957,50.80228571428571,40.65085714285714,8.546857142857144,0.9145314285714286,350,500
Bombay_172,Bombay,cat,train,187464,64205,90191,33068,34.24924252123074,48.111103998634405,17.639653480134854,0.8236034651986515,438,428
pug_11,pug,dog,train,166500,61309,87330,17861,36.82222222222222,52.45045045045045,10.727327327327327,0.8927267267267267,333,500
saint_bernard_149,saint_bernard,dog,train,202500,100472,79226,22802,49.6158024691358,39.123950617283946,11.260246913580247,0.8873975308641975,500,405
miniature_pinscher_16,miniature_pinscher,dog,train,166500,8942,140005,17553,5.370570570570571,84.08708708708708,10.542342342342343,0.8945765765765766,500,333
german_shorthaired_156,german_shorthaired,dog,train,187500,36463,131278,19759,19.446933333333334,70.01493333333333,10.538133333333333,0.8946186666666667,500,375
Persian_143,Persian,cat,train,166500,25004,127364,14132,15.017417417417416,76.4948948948949,8.487687687687687,0.9151231231231232,333,500
english_setter_154,english_setter,dog,train,111584,30317,64330,16937,27.169665901921427,57.65163464295956,15.178699455119013,0.8482130054488098,352,317
Maine_Coon_111,Maine_Coon,cat,train,149500,103029,21638,24833,68.91571906354515,14.473578595317726,16.610702341137124,0.8338929765886287,500,299
Abyssinian_106,Abyssinian,cat,train,1572864,379864,1045455,147545,24.151102701822914,66.4682388305664,9.380658467610676,0.9061934153238932,1024,1536
leonberger_141,leonberger,dog,train,187500,49713,118719,19068,26.513599999999997,63.31679999999999,10.169599999999999,0.898304,375,500
boxer_134,boxer,dog,train,187500,77321,92982,17197,41.23786666666667,49.5904,9.171733333333334,0.9082826666666667,500,375
basset_hound_10,basset_hound,dog,train,187500,54657,111561,21282,29.150399999999998,59.499199999999995,11.350399999999999,0.886496,375,500
Maine_Coon_16,Maine_Coon,cat,train,156500,25405,113034,18061,16.233226837060702,72.22619808306709,11.540575079872205,0.8845942492012779,313,500
chihuahua_171,chihuahua,dog,train,84000,22967,48580,12453,27.341666666666665,57.833333333333336,14.825,0.85175,280,300
pomeranian_162,pomeranian,dog,train,66600,33370,23468,9762,50.10510510510511,35.23723723723724,14.657657657657658,0.8534234234234235,300,222
pug_106,pug,dog,train,187500,13161,162984,11355,7.0192000000000005,86.9248,6.056,0.93944,500,375
Maine_Coon_189,Maine_Coon,cat,train,166500,131965,18809,15726,79.25825825825827,11.296696696696698,9.445045045045045,0.9055495495495496,333,500
boxer_140,boxer,dog,train,187500,54319,123735,9446,28.97013333333333,65.99199999999999,5.037866666666667,0.9496213333333333,375,500
english_cocker_spaniel_116,english_cocker_spaniel,dog,train,187500,56286,107422,23792,30.0192,57.291733333333326,12.689066666666667,0.8731093333333333,375,500
beagle_16,beagle,dog,train,180500,63655,76813,40032,35.26592797783933,42.55567867036011,22.178393351800555,0.7782160664819945,500,361
Abyssinian_154,Abyssinian,cat,train,213000,49112,135355,28533,23.057276995305166,63.54694835680751,13.395774647887324,0.8660422535211267,426,500
Russian_Blue_173,Russian_Blue,cat,train,213500,83261,107446,22793,38.99812646370023,50.32599531615926,10.675878220140515,0.8932412177985949,427,500
american_pit_bull_terrier_142,american_pit_bull_terrier,dog,train,66600,6727,52704,7169,10.1006006006006,79.13513513513514,10.764264264264265,0.8923573573573573,222,300
Bengal_100,Bengal,cat,train,166500,32450,120864,13186,19.48948948948949,72.59099099099099,7.919519519519519,0.9208048048048048,333,500
saint_bernard_129,saint_bernard,dog,train,187500,4447,179860,3193,2.3717333333333332,95.92533333333333,1.7029333333333334,0.9829706666666667,375,500
newfoundland_166,newfoundland,dog,train,166500,57075,92985,16440,34.27927927927928,55.846846846846844,9.873873873873874,0.9012612612612613,333,500
basset_hound_161,basset_hound,dog,train,166500,38098,118868,9534,22.88168168168168,71.3921921921922,5.726126126126126,0.9427387387387387,333,500
english_cocker_spaniel_169,english_cocker_spaniel,dog,train,187500,18959,155200,13341,10.111466666666667,82.77333333333333,7.115200000000001,0.928848,375,500
Persian_179,Persian,cat,train,231500,119204,80609,31687,51.49200863930885,34.82030237580994,13.68768898488121,0.8631231101511879,500,463
staffordshire_bull_terrier_102,staffordshire_bull_terrier,dog,train,166500,33267,99665,33568,19.98018018018018,59.85885885885885,20.16096096096096,0.7983903903903904,500,333
British_Shorthair_136,British_Shorthair,cat,train,166500,38514,102195,25791,23.131531531531532,61.37837837837837,15.490090090090089,0.8450990990990991,500,333
yorkshire_terrier_160,yorkshire_terrier,dog,train,191000,49011,119038,22951,25.660209424083767,62.32356020942409,12.016230366492147,0.8798376963350786,382,500
Bombay_112,Bombay,cat,train,31920,7017,19593,5310,21.98308270676692,61.38157894736842,16.63533834586466,0.8336466165413534,168,190
Persian_115,Persian,cat,train,187500,53967,106135,27398,28.782400000000003,56.60533333333333,14.612266666666669,0.8538773333333334,375,500
yorkshire_terrier_126,yorkshire_terrier,dog,train,61800,20469,32031,9300,33.12135922330097,51.83009708737865,15.048543689320388,0.8495145631067961,300,206
Sphynx_181,Sphynx,cat,train,163500,55609,84839,23052,34.011620795107035,51.889296636085625,14.099082568807338,0.8590091743119266,327,500
British_Shorthair_174,British_Shorthair,cat,train,187500,61565,110227,15708,32.83466666666667,58.787733333333335,8.377600000000001,0.916224,375,500
english_cocker_spaniel_161,english_cocker_spaniel,dog,train,169000,53526,94374,21100,31.67218934911243,55.842603550295856,12.485207100591717,0.8751479289940829,500,338
Bengal_142,Bengal,cat,train,67500,23382,34208,9910,34.64,50.67851851851852,14.681481481481482,0.8531851851851852,225,300
japanese_chin_139,japanese_chin,dog,train,187500,20083,152543,14874,10.710933333333333,81.35626666666667,7.932799999999999,0.920672,375,500
Maine_Coon_168,Maine_Coon,cat,train,187500,75064,90063,22373,40.03413333333333,48.0336,11.932266666666665,0.8806773333333333,375,500
basset_hound_107,basset_hound,dog,train,187500,33343,132380,21777,17.782933333333332,70.60266666666666,11.6144,0.883856,500,375
Bengal_102,Bengal,cat,train,167000,41685,100077,25238,24.961077844311376,59.92634730538923,15.112574850299401,0.848874251497006,500,334
Sphynx_130,Sphynx,cat,train,166000,14941,139642,11417,9.000602409638555,84.12168674698796,6.877710843373494,0.931222891566265,332,500
Sphynx_165,Sphynx,cat,train,187500,60769,107718,19013,32.410133333333334,57.449600000000004,10.140266666666667,0.8985973333333334,375,500
american_pit_bull_terrier_155,american_pit_bull_terrier,dog,train,67500,11891,48769,6840,17.616296296296298,72.25037037037038,10.133333333333333,0.8986666666666666,225,300
pomeranian_109,pomeranian,dog,train,166000,23953,128703,13344,14.429518072289158,77.53192771084338,8.038554216867471,0.9196144578313253,332,500
miniature_pinscher_115,miniature_pinscher,dog,train,63000,29156,26186,7658,46.27936507936508,41.56507936507936,12.155555555555555,0.8784444444444445,210,300
miniature_pinscher_161,miniature_pinscher,dog,train,67500,18013,42110,7377,26.685925925925925,62.385185185185186,10.92888888888889,0.8907111111111111,225,300
keeshond_122,keeshond,dog,train,187500,96227,74369,16904,51.32106666666667,39.66346666666667,9.015466666666667,0.9098453333333333,375,500
newfoundland_117,newfoundland,dog,train,187500,73143,98835,15522,39.0096,52.712,8.2784,0.917216,375,500
beagle_173,beagle,dog,train,101376,21836,72014,7526,21.539614898989896,71.03653724747475,7.423847853535354,0.9257615214646465,288,352
beagle_163,beagle,dog,train,187500,31007,140413,16080,16.537066666666668,74.88693333333333,8.576,0.91424,375,500
British_Shorthair_169,British_Shorthair,cat,train,166500,18315,133073,15112,11.0,79.92372372372373,9.076276276276277,0.9092372372372373,333,500
miniature_pinscher_100,miniature_pinscher,dog,train,187500,49843,110423,27234,26.58293333333333,58.89226666666667,14.524799999999999,0.854752,375,500
pomeranian_131,pomeranian,dog,train,67500,15229,46361,5910,22.561481481481483,68.68296296296296,8.755555555555555,0.9124444444444444,225,300
english_cocker_spaniel_140,english_cocker_spaniel,dog,train,200500,114032,59897,26571,56.87381546134663,29.87381546134663,13.252369077306733,0.8674763092269326,500,401
pomeranian_130,pomeranian,dog,train,81300,23016,49116,9168,28.309963099631,60.413284132841326,11.276752767527675,0.8872324723247232,300,271
samoyed_152,samoyed,dog,train,167000,65624,78728,22648,39.295808383233535,47.14251497005988,13.561676646706585,0.8643832335329341,500,334
samoyed_132,samoyed,dog,train,166500,99098,43926,23476,59.51831831831832,26.381981981981983,14.0996996996997,0.859003003003003,500,333
Birman_155,Birman,cat,train,166500,50596,99556,16348,30.387987987987984,59.79339339339339,9.818618618618618,0.9018138138138139,333,500
staffordshire_bull_terrier_130,staffordshire_bull_terrier,dog,train,187500,9877,169556,8067,5.267733333333333,90.42986666666667,4.3024,0.956976,375,500
Egyptian_Mau_100,Egyptian_Mau,cat,train,48900,10114,30228,8558,20.683026584867076,61.8159509202454,17.501022494887525,0.8249897750511247,163,300
pug_105,pug,dog,train,187500,31559,133216,22725,16.831466666666667,71.04853333333332,12.120000000000001,0.8788,500,375
german_shorthaired_130,german_shorthaired,dog,train,166500,32199,112901,21400,19.33873873873874,67.80840840840841,12.852852852852854,0.8714714714714715,500,333
english_cocker_spaniel_121,english_cocker_spaniel,dog,train,187500,77839,86914,22747,41.514133333333334,46.35413333333334,12.131733333333333,0.8786826666666666,375,500
Ragdoll_145,Ragdoll,cat,train,68160,8831,54198,5131,12.956279342723004,79.51584507042253,7.52787558685446,0.9247212441314554,213,320
staffordshire_bull_terrier_111,staffordshire_bull_terrier,dog,train,188000,75886,90712,21402,40.36489361702127,48.251063829787235,11.38404255319149,0.8861595744680851,376,500
japanese_chin_106,japanese_chin,dog,train,250000,52495,146414,51091,20.998,58.565599999999996,20.4364,0.795636,500,500
american_bulldog_143,american_bulldog,dog,train,166500,97655,27371,41474,58.65165165165165,16.439039039039038,24.90930930930931,0.7509069069069069,333,500
basset_hound_132,basset_hound,dog,train,187500,129025,40422,18053,68.81333333333333,21.5584,9.628266666666667,0.9037173333333334,500,375
Egyptian_Mau_161,Egyptian_Mau,cat,train,172800,55132,91414,26254,31.90509259259259,52.901620370370374,15.193287037037036,0.8480671296296296,360,480
basset_hound_100,basset_hound,dog,train,178500,15644,150504,12352,8.764145658263306,84.31596638655462,6.919887955182073,0.9308011204481793,357,500
Siamese_149,Siamese,cat,train,166500,52255,91528,22717,31.384384384384383,54.97177177177177,13.643843843843845,0.8635615615615616,333,500
basset_hound_145,basset_hound,dog,train,166500,46599,104087,15814,27.987387387387386,62.514714714714714,9.497897897897897,0.905021021021021,333,500
Abyssinian_125,Abyssinian,cat,train,179500,30997,128885,19618,17.268523676880225,71.80222841225627,10.92924791086351,0.890707520891365,359,500
yorkshire_terrier_147,yorkshire_terrier,dog,train,67500,22232,33183,12085,32.9362962962963,49.16,17.903703703703705,0.820962962962963,300,225
scottish_terrier_125,scottish_terrier,dog,train,187500,58795,105537,23168,31.357333333333333,56.2864,12.356266666666667,0.8764373333333333,375,500
Egyptian_Mau_168,Egyptian_Mau,cat,train,73500,15969,48466,9065,21.7265306122449,65.94013605442177,12.333333333333334,0.8766666666666667,245,300
saint_bernard_141,saint_bernard,dog,train,187500,35222,133243,19035,18.785066666666665,71.06293333333333,10.152,0.89848,375,500
scottish_terrier_124,scottish_terrier,dog,train,187500,52579,105613,29308,28.042133333333336,56.32693333333333,15.630933333333333,0.8436906666666667,500,375
american_bulldog_105,american_bulldog,dog,train,166000,32810,107616,25574,19.765060240963855,64.8289156626506,15.406024096385543,0.8459397590361446,332,500
japanese_chin_134,japanese_chin,dog,train,214500,60899,130998,22603,28.391142191142194,61.07132867132867,10.537529137529138,0.8946247086247087,500,429
basset_hound_12,basset_hound,dog,train,187500,33480,135139,18881,17.855999999999998,72.07413333333334,10.069866666666668,0.8993013333333333,500,375
Egyptian_Mau_143,Egyptian_Mau,cat,train,129159,36525,66532,26102,28.279097856130814,51.51170263009159,20.20919951377759,0.7979080048622241,339,381
english_cocker_spaniel_159,english_cocker_spaniel,dog,train,165000,43804,101229,19967,26.547878787878787,61.35090909090909,12.101212121212122,0.8789878787878788,500,330
Birman_113,Birman,cat,train,188000,69432,94294,24274,36.93191489361703,50.1563829787234,12.911702127659574,0.8708829787234043,376,500
Persian_129,Persian,cat,train,166500,46738,107694,12068,28.070870870870873,64.68108108108109,7.248048048048047,0.9275195195195195,333,500
Ragdoll_16,Ragdoll,cat,train,166500,68750,74407,23343,41.291291291291294,44.68888888888889,14.019819819819821,0.8598018018018018,333,500
newfoundland_143,newfoundland,dog,train,187500,40516,130808,16176,21.608533333333334,69.76426666666666,8.6272,0.913728,375,500
leonberger_120,leonberger,dog,train,187500,36772,128112,22616,19.611733333333333,68.32639999999999,12.061866666666667,0.8793813333333333,375,500
yorkshire_terrier_150,yorkshire_terrier,dog,train,59700,4389,52255,3056,7.351758793969849,87.52931323283082,5.118927973199329,0.9488107202680067,199,300
Maine_Coon_151,Maine_Coon,cat,train,177500,66013,95171,16316,37.19042253521126,53.61746478873239,9.192112676056338,0.9080788732394366,500,355
havanese_109,havanese,dog,train,199500,28483,158230,12787,14.27719298245614,79.31328320802005,6.40952380952381,0.9359047619047619,399,500
chihuahua_124,chihuahua,dog,train,67500,6519,56144,4837,9.657777777777778,83.17629629629629,7.165925925925926,0.9283407407407407,225,300
Russian_Blue_168,Russian_Blue,cat,train,166500,38301,106861,21338,23.003603603603604,64.18078078078078,12.815615615615616,0.8718438438438438,500,333
chihuahua_164,chihuahua,dog,train,64200,4023,52859,7318,6.266355140186916,82.33489096573209,11.398753894080997,0.8860124610591901,300,214
miniature_pinscher_160,miniature_pinscher,dog,train,67500,14564,44686,8250,21.576296296296295,66.20148148148148,12.222222222222221,0.8777777777777778,225,300
shiba_inu_12,shiba_inu,dog,train,187500,40525,126325,20650,21.613333333333333,67.37333333333333,11.013333333333334,0.8898666666666667,375,500
Russian_Blue_118,Russian_Blue,cat,train,140500,97371,18308,24821,69.30320284697508,13.030604982206405,17.666192170818505,0.8233380782918149,500,281
english_setter_153,english_setter,dog,train,202500,44135,131854,26511,21.795061728395062,65.11308641975309,13.091851851851851,0.8690814814814815,405,500
boxer_136,boxer,dog,train,187500,17524,158678,11298,9.346133333333333,84.62826666666666,6.0256,0.939744,500,375
saint_bernard_126,saint_bernard,dog,train,187500,34836,137134,15530,18.5792,73.13813333333333,8.282666666666668,0.9171733333333333,375,500
pomeranian_14,pomeranian,dog,train,187500,133875,36108,17517,71.39999999999999,19.2576,9.3424,0.906576,375,500
staffordshire_bull_terrier_10,staffordshire_bull_terrier,dog,train,187500,78458,77415,31627,41.84426666666667,41.288000000000004,16.867733333333334,0.8313226666666667,375,500
Birman_140,Birman,cat,train,166500,86677,57405,22418,52.05825825825826,34.47747747747748,13.464264264264264,0.8653573573573573,333,500
Birman_131,Birman,cat,train,166000,54743,93348,17909,32.977710843373494,56.23373493975904,10.78855421686747,0.8921144578313253,332,500
Russian_Blue_14,Russian_Blue,cat,train,166500,64229,88646,13625,38.57597597597597,53.24084084084084,8.183183183183184,0.9181681681681682,333,500
basset_hound_139,basset_hound,dog,train,167500,33604,123670,10226,20.062089552238806,73.83283582089553,6.1050746268656715,0.9389492537313433,335,500
pug_107,pug,dog,train,187500,10020,168093,9387,5.344,89.64959999999999,5.006399999999999,0.949936,500,375
beagle_129,beagle,dog,train,166000,27048,112826,26126,16.29397590361446,67.96746987951808,15.73855421686747,0.8426144578313253,500,332
yorkshire_terrier_123,yorkshire_terrier,dog,train,67500,13555,47206,6739,20.081481481481482,69.93481481481481,9.983703703703704,0.9001629629629629,225,300
wheaten_terrier_148,wheaten_terrier,dog,train,166500,50214,99734,16552,30.158558558558557,59.9003003003003,9.941141141141141,0.9005885885885886,333,500
english_cocker_spaniel_132,english_cocker_spaniel,dog,train,179000,127733,33733,17534,71.35921787709498,18.845251396648045,9.795530726256983,0.9020446927374302,500,358
american_pit_bull_terrier_17,american_pit_bull_terrier,dog,train,166500,57045,87325,22130,34.26126126126126,52.447447447447445,13.29129129129129,0.867087087087087,333,500
english_cocker_spaniel_127,english_cocker_spaniel,dog,train,187500,17443,162689,7368,9.302933333333334,86.76746666666666,3.9295999999999998,0.960704,375,500
great_pyrenees_166,great_pyrenees,dog,train,202000,70788,111512,19700,35.04356435643564,55.203960396039605,9.752475247524753,0.9024752475247525,404,500
keeshond_154,keeshond,dog,train,187500,26575,152642,8283,14.173333333333332,81.40906666666666,4.4176,0.955824,375,500
Bengal_152,Bengal,cat,train,67500,34341,25853,7306,50.87555555555555,38.30074074074074,10.823703703703703,0.891762962962963,225,300
Abyssinian_174,Abyssinian,cat,train,77982,28894,38750,10338,37.052140237490704,49.69095432279244,13.256905439716856,0.8674309456028314,246,317
pug_118,pug,dog,train,166000,35675,113941,16384,21.49096385542169,68.63915662650602,9.869879518072288,0.9013012048192771,500,332
havanese_155,havanese,dog,train,193500,68468,107047,17985,35.383979328165374,55.321447028423776,9.294573643410853,0.9070542635658915,387,500
scottish_terrier_164,scottish_terrier,dog,train,187500,20743,151554,15203,11.062933333333334,80.8288,8.108266666666667,0.9189173333333334,375,500
Abyssinian_100,Abyssinian,cat,train,197000,52806,114847,29347,26.805076142131977,58.29796954314721,14.896954314720812,0.8510304568527919,500,394
Russian_Blue_13,Russian_Blue,cat,train,540000,85543,393761,60696,15.841296296296296,72.9187037037037,11.24,0.8876,900,600
Russian_Blue_169,Russian_Blue,cat,train,167000,48061,91980,26959,28.779041916167664,55.07784431137724,16.143113772455088,0.8385688622754491,334,500
boxer_122,boxer,dog,train,166500,5993,155056,5451,3.5993993993993993,93.12672672672673,3.273873873873874,0.9672612612612612,333,500
leonberger_122,leonberger,dog,train,189500,77324,102935,9241,40.804221635883906,54.31926121372032,4.876517150395778,0.9512348284960422,379,500
wheaten_terrier_123,wheaten_terrier,dog,train,229500,88240,118843,22417,38.44880174291939,51.78344226579521,9.767755991285403,0.902322440087146,500,459
yorkshire_terrier_151,yorkshire_terrier,dog,train,67500,34398,25196,7906,50.96000000000001,37.32740740740741,11.712592592592593,0.882874074074074,225,300
shiba_inu_129,shiba_inu,dog,train,166500,21519,130803,14178,12.924324324324324,78.56036036036036,8.515315315315314,0.9148468468468468,333,500
staffordshire_bull_terrier_174,staffordshire_bull_terrier,dog,train,187500,76561,83630,27309,40.83253333333333,44.60266666666667,14.5648,0.854352,375,500
Siamese_182,Siamese,cat,train,175000,17867,140925,16208,10.209714285714286,80.52857142857142,9.261714285714286,0.9073828571428572,350,500
