image_name,breed,species,class_id,species_id,breed_id,split,image_path,bbox_path,trimap_path,has_bbox,has_trimap
pomeranian_64,pomeranian,dog,25,2,25,test,images/dog/pomeranian_64.jpg,,annotations/trimaps/pomeranian_64.png,False,True
pomeranian_65,pomeranian,dog,25,2,25,test,images/dog/pomeranian_65.jpg,,annotations/trimaps/pomeranian_65.png,False,True
pomeranian_66,pomeranian,dog,25,2,25,test,images/dog/pomeranian_66.jpg,,annotations/trimaps/pomeranian_66.png,False,True
pomeranian_67,pomeranian,dog,25,2,25,test,images/dog/pomeranian_67.jpg,,annotations/trimaps/pomeranian_67.png,False,True
pomeranian_68,pomeranian,dog,25,2,25,test,images/dog/pomeranian_68.jpg,,annotations/trimaps/pomeranian_68.png,False,True
pomeranian_69,pomeranian,dog,25,2,25,test,images/dog/pomeranian_69.jpg,,annotations/trimaps/pomeranian_69.png,False,True
pomeranian_6,pomeranian,dog,25,2,25,test,images/dog/pomeranian_6.jpg,,annotations/trimaps/pomeranian_6.png,False,True
pomeranian_70,pomeranian,dog,25,2,25,test,images/dog/pomeranian_70.jpg,,annotations/trimaps/pomeranian_70.png,False,True
pomeranian_71,pomeranian,dog,25,2,25,test,images/dog/pomeranian_71.jpg,,annotations/trimaps/pomeranian_71.png,False,True
pomeranian_72,pomeranian,dog,25,2,25,test,images/dog/pomeranian_72.jpg,,annotations/trimaps/pomeranian_72.png,False,True
pomeranian_73,pomeranian,dog,25,2,25,test,images/dog/pomeranian_73.jpg,,annotations/trimaps/pomeranian_73.png,False,True
pomeranian_74,pomeranian,dog,25,2,25,test,images/dog/pomeranian_74.jpg,,annotations/trimaps/pomeranian_74.png,False,True
pomeranian_75,pomeranian,dog,25,2,25,test,images/dog/pomeranian_75.jpg,,annotations/trimaps/pomeranian_75.png,False,True
pomeranian_76,pomeranian,dog,25,2,25,test,images/dog/pomeranian_76.jpg,,annotations/trimaps/pomeranian_76.png,False,True
pomeranian_77,pomeranian,dog,25,2,25,test,images/dog/pomeranian_77.jpg,,annotations/trimaps/pomeranian_77.png,False,True
pomeranian_78,pomeranian,dog,25,2,25,test,images/dog/pomeranian_78.jpg,,annotations/trimaps/pomeranian_78.png,False,True
pomeranian_79,pomeranian,dog,25,2,25,test,images/dog/pomeranian_79.jpg,,annotations/trimaps/pomeranian_79.png,False,True
pomeranian_7,pomeranian,dog,25,2,25,test,images/dog/pomeranian_7.jpg,,annotations/trimaps/pomeranian_7.png,False,True
pomeranian_80,pomeranian,dog,25,2,25,test,images/dog/pomeranian_80.jpg,,annotations/trimaps/pomeranian_80.png,False,True
pomeranian_81,pomeranian,dog,25,2,25,test,images/dog/pomeranian_81.jpg,,annotations/trimaps/pomeranian_81.png,False,True
pomeranian_82,pomeranian,dog,25,2,25,test,images/dog/pomeranian_82.jpg,,annotations/trimaps/pomeranian_82.png,False,True
pomeranian_83,pomeranian,dog,25,2,25,test,images/dog/pomeranian_83.jpg,,annotations/trimaps/pomeranian_83.png,False,True
pomeranian_84,pomeranian,dog,25,2,25,test,images/dog/pomeranian_84.jpg,,annotations/trimaps/pomeranian_84.png,False,True
pomeranian_85,pomeranian,dog,25,2,25,test,images/dog/pomeranian_85.jpg,,annotations/trimaps/pomeranian_85.png,False,True
pomeranian_86,pomeranian,dog,25,2,25,test,images/dog/pomeranian_86.jpg,,annotations/trimaps/pomeranian_86.png,False,True
pomeranian_87,pomeranian,dog,25,2,25,test,images/dog/pomeranian_87.jpg,,annotations/trimaps/pomeranian_87.png,False,True
pomeranian_88,pomeranian,dog,25,2,25,test,images/dog/pomeranian_88.jpg,,annotations/trimaps/pomeranian_88.png,False,True
pomeranian_89,pomeranian,dog,25,2,25,test,images/dog/pomeranian_89.jpg,,annotations/trimaps/pomeranian_89.png,False,True
pomeranian_8,pomeranian,dog,25,2,25,test,images/dog/pomeranian_8.jpg,,annotations/trimaps/pomeranian_8.png,False,True
pomeranian_90,pomeranian,dog,25,2,25,test,images/dog/pomeranian_90.jpg,,annotations/trimaps/pomeranian_90.png,False,True
pomeranian_91,pomeranian,dog,25,2,25,test,images/dog/pomeranian_91.jpg,,annotations/trimaps/pomeranian_91.png,False,True
pomeranian_92,pomeranian,dog,25,2,25,test,images/dog/pomeranian_92.jpg,,annotations/trimaps/pomeranian_92.png,False,True
pomeranian_93,pomeranian,dog,25,2,25,test,images/dog/pomeranian_93.jpg,,annotations/trimaps/pomeranian_93.png,False,True
pomeranian_94,pomeranian,dog,25,2,25,test,images/dog/pomeranian_94.jpg,,annotations/trimaps/pomeranian_94.png,False,True
pomeranian_95,pomeranian,dog,25,2,25,test,images/dog/pomeranian_95.jpg,,annotations/trimaps/pomeranian_95.png,False,True
pomeranian_96,pomeranian,dog,25,2,25,test,images/dog/pomeranian_96.jpg,,annotations/trimaps/pomeranian_96.png,False,True
pomeranian_97,pomeranian,dog,25,2,25,test,images/dog/pomeranian_97.jpg,,annotations/trimaps/pomeranian_97.png,False,True
pomeranian_98,pomeranian,dog,25,2,25,test,images/dog/pomeranian_98.jpg,,annotations/trimaps/pomeranian_98.png,False,True
pomeranian_99,pomeranian,dog,25,2,25,test,images/dog/pomeranian_99.jpg,,annotations/trimaps/pomeranian_99.png,False,True
pomeranian_9,pomeranian,dog,25,2,25,test,images/dog/pomeranian_9.jpg,,annotations/trimaps/pomeranian_9.png,False,True
pug_193,pug,dog,26,2,26,test,images/dog/pug_193.jpg,,annotations/trimaps/pug_193.png,False,True
pug_194,pug,dog,26,2,26,test,images/dog/pug_194.jpg,,annotations/trimaps/pug_194.png,False,True
pug_195,pug,dog,26,2,26,test,images/dog/pug_195.jpg,,annotations/trimaps/pug_195.png,False,True
pug_196,pug,dog,26,2,26,test,images/dog/pug_196.jpg,,annotations/trimaps/pug_196.png,False,True
pug_197,pug,dog,26,2,26,test,images/dog/pug_197.jpg,,annotations/trimaps/pug_197.png,False,True
pug_198,pug,dog,26,2,26,test,images/dog/pug_198.jpg,,annotations/trimaps/pug_198.png,False,True
pug_199,pug,dog,26,2,26,test,images/dog/pug_199.jpg,,annotations/trimaps/pug_199.png,False,True
pug_19,pug,dog,26,2,26,test,images/dog/pug_19.jpg,,annotations/trimaps/pug_19.png,False,True
pug_1,pug,dog,26,2,26,test,images/dog/pug_1.jpg,,annotations/trimaps/pug_1.png,False,True
pug_200,pug,dog,26,2,26,test,images/dog/pug_200.jpg,,annotations/trimaps/pug_200.png,False,True
pug_201,pug,dog,26,2,26,test,images/dog/pug_201.jpg,,annotations/trimaps/pug_201.png,False,True
pug_202,pug,dog,26,2,26,test,images/dog/pug_202.jpg,,annotations/trimaps/pug_202.png,False,True
pug_203,pug,dog,26,2,26,test,images/dog/pug_203.jpg,,annotations/trimaps/pug_203.png,False,True
pug_20,pug,dog,26,2,26,test,images/dog/pug_20.jpg,,annotations/trimaps/pug_20.png,False,True
pug_21,pug,dog,26,2,26,test,images/dog/pug_21.jpg,,annotations/trimaps/pug_21.png,False,True
pug_22,pug,dog,26,2,26,test,images/dog/pug_22.jpg,,annotations/trimaps/pug_22.png,False,True
pug_23,pug,dog,26,2,26,test,images/dog/pug_23.jpg,,annotations/trimaps/pug_23.png,False,True
pug_24,pug,dog,26,2,26,test,images/dog/pug_24.jpg,,annotations/trimaps/pug_24.png,False,True
pug_25,pug,dog,26,2,26,test,images/dog/pug_25.jpg,,annotations/trimaps/pug_25.png,False,True
pug_26,pug,dog,26,2,26,test,images/dog/pug_26.jpg,,annotations/trimaps/pug_26.png,False,True
pug_27,pug,dog,26,2,26,test,images/dog/pug_27.jpg,,annotations/trimaps/pug_27.png,False,True
pug_28,pug,dog,26,2,26,test,images/dog/pug_28.jpg,,annotations/trimaps/pug_28.png,False,True
pug_29,pug,dog,26,2,26,test,images/dog/pug_29.jpg,,annotations/trimaps/pug_29.png,False,True
pug_2,pug,dog,26,2,26,test,images/dog/pug_2.jpg,,annotations/trimaps/pug_2.png,False,True
pug_30,pug,dog,26,2,26,test,images/dog/pug_30.jpg,,annotations/trimaps/pug_30.png,False,True
pug_31,pug,dog,26,2,26,test,images/dog/pug_31.jpg,,annotations/trimaps/pug_31.png,False,True
pug_32,pug,dog,26,2,26,test,images/dog/pug_32.jpg,,annotations/trimaps/pug_32.png,False,True
pug_33,pug,dog,26,2,26,test,images/dog/pug_33.jpg,,annotations/trimaps/pug_33.png,False,True
pug_34,pug,dog,26,2,26,test,images/dog/pug_34.jpg,,annotations/trimaps/pug_34.png,False,True
pug_35,pug,dog,26,2,26,test,images/dog/pug_35.jpg,,annotations/trimaps/pug_35.png,False,True
pug_36,pug,dog,26,2,26,test,images/dog/pug_36.jpg,,annotations/trimaps/pug_36.png,False,True
pug_37,pug,dog,26,2,26,test,images/dog/pug_37.jpg,,annotations/trimaps/pug_37.png,False,True
pug_38,pug,dog,26,2,26,test,images/dog/pug_38.jpg,,annotations/trimaps/pug_38.png,False,True
pug_39,pug,dog,26,2,26,test,images/dog/pug_39.jpg,,annotations/trimaps/pug_39.png,False,True
pug_3,pug,dog,26,2,26,test,images/dog/pug_3.jpg,,annotations/trimaps/pug_3.png,False,True
pug_40,pug,dog,26,2,26,test,images/dog/pug_40.jpg,,annotations/trimaps/pug_40.png,False,True
pug_41,pug,dog,26,2,26,test,images/dog/pug_41.jpg,,annotations/trimaps/pug_41.png,False,True
pug_42,pug,dog,26,2,26,test,images/dog/pug_42.jpg,,annotations/trimaps/pug_42.png,False,True
pug_43,pug,dog,26,2,26,test,images/dog/pug_43.jpg,,annotations/trimaps/pug_43.png,False,True
pug_44,pug,dog,26,2,26,test,images/dog/pug_44.jpg,,annotations/trimaps/pug_44.png,False,True
pug_45,pug,dog,26,2,26,test,images/dog/pug_45.jpg,,annotations/trimaps/pug_45.png,False,True
pug_46,pug,dog,26,2,26,test,images/dog/pug_46.jpg,,annotations/trimaps/pug_46.png,False,True
pug_47,pug,dog,26,2,26,test,images/dog/pug_47.jpg,,annotations/trimaps/pug_47.png,False,True
pug_48,pug,dog,26,2,26,test,images/dog/pug_48.jpg,,annotations/trimaps/pug_48.png,False,True
pug_49,pug,dog,26,2,26,test,images/dog/pug_49.jpg,,annotations/trimaps/pug_49.png,False,True
pug_4,pug,dog,26,2,26,test,images/dog/pug_4.jpg,,annotations/trimaps/pug_4.png,False,True
pug_50,pug,dog,26,2,26,test,images/dog/pug_50.jpg,,annotations/trimaps/pug_50.png,False,True
pug_51,pug,dog,26,2,26,test,images/dog/pug_51.jpg,,annotations/trimaps/pug_51.png,False,True
pug_52,pug,dog,26,2,26,test,images/dog/pug_52.jpg,,annotations/trimaps/pug_52.png,False,True
pug_53,pug,dog,26,2,26,test,images/dog/pug_53.jpg,,annotations/trimaps/pug_53.png,False,True
pug_54,pug,dog,26,2,26,test,images/dog/pug_54.jpg,,annotations/trimaps/pug_54.png,False,True
pug_55,pug,dog,26,2,26,test,images/dog/pug_55.jpg,,annotations/trimaps/pug_55.png,False,True
pug_56,pug,dog,26,2,26,test,images/dog/pug_56.jpg,,annotations/trimaps/pug_56.png,False,True
pug_57,pug,dog,26,2,26,test,images/dog/pug_57.jpg,,annotations/trimaps/pug_57.png,False,True
pug_58,pug,dog,26,2,26,test,images/dog/pug_58.jpg,,annotations/trimaps/pug_58.png,False,True
pug_59,pug,dog,26,2,26,test,images/dog/pug_59.jpg,,annotations/trimaps/pug_59.png,False,True
pug_5,pug,dog,26,2,26,test,images/dog/pug_5.jpg,,annotations/trimaps/pug_5.png,False,True
pug_60,pug,dog,26,2,26,test,images/dog/pug_60.jpg,,annotations/trimaps/pug_60.png,False,True
pug_61,pug,dog,26,2,26,test,images/dog/pug_61.jpg,,annotations/trimaps/pug_61.png,False,True
pug_62,pug,dog,26,2,26,test,images/dog/pug_62.jpg,,annotations/trimaps/pug_62.png,False,True
pug_63,pug,dog,26,2,26,test,images/dog/pug_63.jpg,,annotations/trimaps/pug_63.png,False,True
pug_64,pug,dog,26,2,26,test,images/dog/pug_64.jpg,,annotations/trimaps/pug_64.png,False,True
pug_65,pug,dog,26,2,26,test,images/dog/pug_65.jpg,,annotations/trimaps/pug_65.png,False,True
pug_66,pug,dog,26,2,26,test,images/dog/pug_66.jpg,,annotations/trimaps/pug_66.png,False,True
pug_67,pug,dog,26,2,26,test,images/dog/pug_67.jpg,,annotations/trimaps/pug_67.png,False,True
pug_68,pug,dog,26,2,26,test,images/dog/pug_68.jpg,,annotations/trimaps/pug_68.png,False,True
pug_69,pug,dog,26,2,26,test,images/dog/pug_69.jpg,,annotations/trimaps/pug_69.png,False,True
pug_6,pug,dog,26,2,26,test,images/dog/pug_6.jpg,,annotations/trimaps/pug_6.png,False,True
pug_70,pug,dog,26,2,26,test,images/dog/pug_70.jpg,,annotations/trimaps/pug_70.png,False,True
pug_71,pug,dog,26,2,26,test,images/dog/pug_71.jpg,,annotations/trimaps/pug_71.png,False,True
pug_72,pug,dog,26,2,26,test,images/dog/pug_72.jpg,,annotations/trimaps/pug_72.png,False,True
pug_73,pug,dog,26,2,26,test,images/dog/pug_73.jpg,,annotations/trimaps/pug_73.png,False,True
pug_74,pug,dog,26,2,26,test,images/dog/pug_74.jpg,,annotations/trimaps/pug_74.png,False,True
pug_75,pug,dog,26,2,26,test,images/dog/pug_75.jpg,,annotations/trimaps/pug_75.png,False,True
pug_76,pug,dog,26,2,26,test,images/dog/pug_76.jpg,,annotations/trimaps/pug_76.png,False,True
pug_77,pug,dog,26,2,26,test,images/dog/pug_77.jpg,,annotations/trimaps/pug_77.png,False,True
pug_78,pug,dog,26,2,26,test,images/dog/pug_78.jpg,,annotations/trimaps/pug_78.png,False,True
pug_79,pug,dog,26,2,26,test,images/dog/pug_79.jpg,,annotations/trimaps/pug_79.png,False,True
pug_7,pug,dog,26,2,26,test,images/dog/pug_7.jpg,,annotations/trimaps/pug_7.png,False,True
pug_80,pug,dog,26,2,26,test,images/dog/pug_80.jpg,,annotations/trimaps/pug_80.png,False,True
pug_81,pug,dog,26,2,26,test,images/dog/pug_81.jpg,,annotations/trimaps/pug_81.png,False,True
pug_82,pug,dog,26,2,26,test,images/dog/pug_82.jpg,,annotations/trimaps/pug_82.png,False,True
pug_84,pug,dog,26,2,26,test,images/dog/pug_84.jpg,,annotations/trimaps/pug_84.png,False,True
pug_85,pug,dog,26,2,26,test,images/dog/pug_85.jpg,,annotations/trimaps/pug_85.png,False,True
pug_86,pug,dog,26,2,26,test,images/dog/pug_86.jpg,,annotations/trimaps/pug_86.png,False,True
pug_87,pug,dog,26,2,26,test,images/dog/pug_87.jpg,,annotations/trimaps/pug_87.png,False,True
pug_88,pug,dog,26,2,26,test,images/dog/pug_88.jpg,,annotations/trimaps/pug_88.png,False,True
pug_89,pug,dog,26,2,26,test,images/dog/pug_89.jpg,,annotations/trimaps/pug_89.png,False,True
pug_8,pug,dog,26,2,26,test,images/dog/pug_8.jpg,,annotations/trimaps/pug_8.png,False,True
pug_90,pug,dog,26,2,26,test,images/dog/pug_90.jpg,,annotations/trimaps/pug_90.png,False,True
pug_91,pug,dog,26,2,26,test,images/dog/pug_91.jpg,,annotations/trimaps/pug_91.png,False,True
pug_92,pug,dog,26,2,26,test,images/dog/pug_92.jpg,,annotations/trimaps/pug_92.png,False,True
pug_93,pug,dog,26,2,26,test,images/dog/pug_93.jpg,,annotations/trimaps/pug_93.png,False,True
pug_94,pug,dog,26,2,26,test,images/dog/pug_94.jpg,,annotations/trimaps/pug_94.png,False,True
pug_95,pug,dog,26,2,26,test,images/dog/pug_95.jpg,,annotations/trimaps/pug_95.png,False,True
pug_96,pug,dog,26,2,26,test,images/dog/pug_96.jpg,,annotations/trimaps/pug_96.png,False,True
pug_97,pug,dog,26,2,26,test,images/dog/pug_97.jpg,,annotations/trimaps/pug_97.png,False,True
pug_98,pug,dog,26,2,26,test,images/dog/pug_98.jpg,,annotations/trimaps/pug_98.png,False,True
pug_99,pug,dog,26,2,26,test,images/dog/pug_99.jpg,,annotations/trimaps/pug_99.png,False,True
pug_9,pug,dog,26,2,26,test,images/dog/pug_9.jpg,,annotations/trimaps/pug_9.png,False,True
Ragdoll_203,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_203.jpg,,annotations/trimaps/Ragdoll_203.png,False,True
Ragdoll_204,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_204.jpg,,annotations/trimaps/Ragdoll_204.png,False,True
Ragdoll_205,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_205.jpg,,annotations/trimaps/Ragdoll_205.png,False,True
Ragdoll_208,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_208.jpg,,annotations/trimaps/Ragdoll_208.png,False,True
Ragdoll_20,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_20.jpg,,annotations/trimaps/Ragdoll_20.png,False,True
Ragdoll_210,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_210.jpg,,annotations/trimaps/Ragdoll_210.png,False,True
Ragdoll_219,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_219.jpg,,annotations/trimaps/Ragdoll_219.png,False,True
Ragdoll_224,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_224.jpg,,annotations/trimaps/Ragdoll_224.png,False,True
Ragdoll_227,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_227.jpg,,annotations/trimaps/Ragdoll_227.png,False,True
Ragdoll_228,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_228.jpg,,annotations/trimaps/Ragdoll_228.png,False,True
Ragdoll_234,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_234.jpg,,annotations/trimaps/Ragdoll_234.png,False,True
Ragdoll_235,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_235.jpg,,annotations/trimaps/Ragdoll_235.png,False,True
Ragdoll_245,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_245.jpg,,annotations/trimaps/Ragdoll_245.png,False,True
Ragdoll_24,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_24.jpg,,annotations/trimaps/Ragdoll_24.png,False,True
Ragdoll_250,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_250.jpg,,annotations/trimaps/Ragdoll_250.png,False,True
Ragdoll_252,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_252.jpg,,annotations/trimaps/Ragdoll_252.png,False,True
Ragdoll_254,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_254.jpg,,annotations/trimaps/Ragdoll_254.png,False,True
Ragdoll_255,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_255.jpg,,annotations/trimaps/Ragdoll_255.png,False,True
Ragdoll_257,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_257.jpg,,annotations/trimaps/Ragdoll_257.png,False,True
Ragdoll_258,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_258.jpg,,annotations/trimaps/Ragdoll_258.png,False,True
Ragdoll_259,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_259.jpg,,annotations/trimaps/Ragdoll_259.png,False,True
Ragdoll_25,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_25.jpg,,annotations/trimaps/Ragdoll_25.png,False,True
Ragdoll_260,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_260.jpg,,annotations/trimaps/Ragdoll_260.png,False,True
Ragdoll_261,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_261.jpg,,annotations/trimaps/Ragdoll_261.png,False,True
Ragdoll_262,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_262.jpg,,annotations/trimaps/Ragdoll_262.png,False,True
Ragdoll_263,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_263.jpg,,annotations/trimaps/Ragdoll_263.png,False,True
Ragdoll_264,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_264.jpg,,annotations/trimaps/Ragdoll_264.png,False,True
Ragdoll_265,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_265.jpg,,annotations/trimaps/Ragdoll_265.png,False,True
Ragdoll_26,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_26.jpg,,annotations/trimaps/Ragdoll_26.png,False,True
Ragdoll_27,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_27.jpg,,annotations/trimaps/Ragdoll_27.png,False,True
Ragdoll_29,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_29.jpg,,annotations/trimaps/Ragdoll_29.png,False,True
Ragdoll_2,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_2.jpg,,annotations/trimaps/Ragdoll_2.png,False,True
Ragdoll_30,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_30.jpg,,annotations/trimaps/Ragdoll_30.png,False,True
Ragdoll_31,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_31.jpg,,annotations/trimaps/Ragdoll_31.png,False,True
Ragdoll_32,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_32.jpg,,annotations/trimaps/Ragdoll_32.png,False,True
Ragdoll_33,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_33.jpg,,annotations/trimaps/Ragdoll_33.png,False,True
Ragdoll_34,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_34.jpg,,annotations/trimaps/Ragdoll_34.png,False,True
Ragdoll_35,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_35.jpg,,annotations/trimaps/Ragdoll_35.png,False,True
Ragdoll_36,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_36.jpg,,annotations/trimaps/Ragdoll_36.png,False,True
Ragdoll_37,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_37.jpg,,annotations/trimaps/Ragdoll_37.png,False,True
Ragdoll_3,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_3.jpg,,annotations/trimaps/Ragdoll_3.png,False,True
Ragdoll_40,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_40.jpg,,annotations/trimaps/Ragdoll_40.png,False,True
Ragdoll_41,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_41.jpg,,annotations/trimaps/Ragdoll_41.png,False,True
Ragdoll_42,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_42.jpg,,annotations/trimaps/Ragdoll_42.png,False,True
Ragdoll_43,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_43.jpg,,annotations/trimaps/Ragdoll_43.png,False,True
Ragdoll_44,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_44.jpg,,annotations/trimaps/Ragdoll_44.png,False,True
Ragdoll_45,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_45.jpg,,annotations/trimaps/Ragdoll_45.png,False,True
Ragdoll_47,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_47.jpg,,annotations/trimaps/Ragdoll_47.png,False,True
Ragdoll_48,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_48.jpg,,annotations/trimaps/Ragdoll_48.png,False,True
Ragdoll_49,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_49.jpg,,annotations/trimaps/Ragdoll_49.png,False,True
Ragdoll_4,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_4.jpg,,annotations/trimaps/Ragdoll_4.png,False,True
Ragdoll_51,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_51.jpg,,annotations/trimaps/Ragdoll_51.png,False,True
Ragdoll_52,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_52.jpg,,annotations/trimaps/Ragdoll_52.png,False,True
Ragdoll_53,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_53.jpg,,annotations/trimaps/Ragdoll_53.png,False,True
Ragdoll_54,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_54.jpg,,annotations/trimaps/Ragdoll_54.png,False,True
Ragdoll_56,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_56.jpg,,annotations/trimaps/Ragdoll_56.png,False,True
Ragdoll_57,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_57.jpg,,annotations/trimaps/Ragdoll_57.png,False,True
Ragdoll_58,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_58.jpg,,annotations/trimaps/Ragdoll_58.png,False,True
Ragdoll_59,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_59.jpg,,annotations/trimaps/Ragdoll_59.png,False,True
Ragdoll_5,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_5.jpg,,annotations/trimaps/Ragdoll_5.png,False,True
Ragdoll_60,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_60.jpg,,annotations/trimaps/Ragdoll_60.png,False,True
Ragdoll_62,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_62.jpg,,annotations/trimaps/Ragdoll_62.png,False,True
Ragdoll_63,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_63.jpg,,annotations/trimaps/Ragdoll_63.png,False,True
Ragdoll_64,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_64.jpg,,annotations/trimaps/Ragdoll_64.png,False,True
Ragdoll_67,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_67.jpg,,annotations/trimaps/Ragdoll_67.png,False,True
Ragdoll_68,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_68.jpg,,annotations/trimaps/Ragdoll_68.png,False,True
Ragdoll_69,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_69.jpg,,annotations/trimaps/Ragdoll_69.png,False,True
Ragdoll_6,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_6.jpg,,annotations/trimaps/Ragdoll_6.png,False,True
Ragdoll_71,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_71.jpg,,annotations/trimaps/Ragdoll_71.png,False,True
Ragdoll_72,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_72.jpg,,annotations/trimaps/Ragdoll_72.png,False,True
Ragdoll_73,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_73.jpg,,annotations/trimaps/Ragdoll_73.png,False,True
Ragdoll_74,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_74.jpg,,annotations/trimaps/Ragdoll_74.png,False,True
Ragdoll_75,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_75.jpg,,annotations/trimaps/Ragdoll_75.png,False,True
Ragdoll_76,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_76.jpg,,annotations/trimaps/Ragdoll_76.png,False,True
Ragdoll_77,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_77.jpg,,annotations/trimaps/Ragdoll_77.png,False,True
Ragdoll_78,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_78.jpg,,annotations/trimaps/Ragdoll_78.png,False,True
Ragdoll_79,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_79.jpg,,annotations/trimaps/Ragdoll_79.png,False,True
Ragdoll_7,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_7.jpg,,annotations/trimaps/Ragdoll_7.png,False,True
Ragdoll_80,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_80.jpg,,annotations/trimaps/Ragdoll_80.png,False,True
Ragdoll_81,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_81.jpg,,annotations/trimaps/Ragdoll_81.png,False,True
Ragdoll_82,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_82.jpg,,annotations/trimaps/Ragdoll_82.png,False,True
Ragdoll_83,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_83.jpg,,annotations/trimaps/Ragdoll_83.png,False,True
Ragdoll_84,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_84.jpg,,annotations/trimaps/Ragdoll_84.png,False,True
Ragdoll_85,Ragdoll,cat,27,1,27,test,images/cat/Ragdoll_85.jpg,,annotations/trimaps/Ragdoll_85.png,False,True
