image_id,breed,species,split,width,height,area,normalized_area,aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
Sphynx_203,Sphynx,cat,val,96,101,9696,0.05840963855421687,0.9504950495049505,0.47289156626506024,0.447,109,173,205,274,large,139.34489585198304,332,500
german_shorthaired_185,german_shorthaired,dog,val,167,104,17368,0.10431231231231232,1.6057692307692308,0.4219219219219219,0.512,57,204,224,308,large,196.73586353280888,333,500
american_pit_bull_terrier_188,american_pit_bull_terrier,dog,val,74,94,6956,0.10305185185185185,0.7872340425531915,0.4666666666666667,0.3244444444444444,103,26,177,120,large,119.63277142990545,300,225
Sphynx_193,Sphynx,cat,val,155,178,27590,0.15076502732240438,0.8707865168539326,0.443,0.2459016393442623,144,1,299,179,large,236.02754076590298,500,366
german_shorthaired_174,german_shorthaired,dog,val,288,244,70272,0.374784,1.180327868852459,0.514,0.384,113,22,401,266,large,377.46523018683456,500,375
staffordshire_bull_terrier_184,staffordshire_bull_terrier,dog,val,220,188,41360,0.22058666666666665,1.1702127659574468,0.384,0.37866666666666665,82,48,302,236,large,289.38555596297476,500,375
yorkshire_terrier_180,yorkshire_terrier,dog,val,225,129,29025,0.1548,1.744186046511628,0.5693333333333334,0.333,101,102,326,231,large,259.35689695861186,375,500
miniature_pinscher_173,miniature_pinscher,dog,val,77,104,8008,0.11407407407407408,0.7403846153846154,0.5534188034188035,0.25,91,23,168,127,large,129.40247292845683,234,300
shiba_inu_191,shiba_inu,dog,val,277,276,76452,0.4591711711711712,1.0036231884057971,0.539,0.4174174174174174,131,1,408,277,large,391.0306893326916,500,333
leonberger_173,leonberger,dog,val,153,138,21114,0.1264311377245509,1.108695652173913,0.381,0.24251497005988024,114,12,267,150,large,206.0412580043133,500,334
leonberger_18,leonberger,dog,val,81,94,7614,0.05790114068441064,0.8617021276595744,0.6178707224334601,0.628,122,267,203,361,large,124.08464852672147,263,500
Bengal_187,Bengal,cat,val,99,109,10791,0.10807643771407968,0.908256880733945,0.686046511627907,0.24612403100775193,216,9,315,118,large,147.24808997063425,387,258
Bombay_174,Bombay,cat,val,152,151,22952,0.11362376237623763,1.0066225165562914,0.7227722772277227,0.251,216,50,368,201,large,214.2545215392198,404,500
yorkshire_terrier_175,yorkshire_terrier,dog,val,177,128,22656,0.120832,1.3828125,0.417,0.35733333333333334,120,70,297,198,large,218.4330561064419,500,375
scottish_terrier_190,scottish_terrier,dog,val,221,322,71162,0.4605954692556634,0.6863354037267081,0.46116504854368934,0.334,32,6,253,328,large,390.5444917035702,309,500
Bengal_184,Bengal,cat,val,64,67,4288,0.035208723355338784,0.9552238805970149,0.678391959798995,0.3839869281045752,238,84,302,151,medium,92.65527507918802,398,306
Abyssinian_192,Abyssinian,cat,val,106,105,11130,0.21079545454545454,1.0095238095238095,0.62,0.32670454545454547,133,5,239,110,large,149.20120642943877,300,176
german_shorthaired_181,german_shorthaired,dog,val,301,343,103243,0.5506293333333333,0.8775510204081632,0.627,0.46,163,1,464,344,large,456.3441683641854,500,375
american_pit_bull_terrier_174,american_pit_bull_terrier,dog,val,94,126,11844,0.1770403587443946,0.746031746031746,0.5426008968609866,0.39,74,54,168,180,large,157.20050890502867,223,300
leonberger_175,leonberger,dog,val,167,137,22879,0.137,1.218978102189781,0.385,0.34880239520958084,109,48,276,185,large,216.00462958001617,500,334
leonberger_174,leonberger,dog,val,128,126,16128,0.0965748502994012,1.0158730158730158,0.49,0.2994011976047904,181,37,309,163,large,179.61069010501575,500,334
shiba_inu_187,shiba_inu,dog,val,92,104,9568,0.057465465465465465,0.8846153846153846,0.6816816816816816,0.324,181,110,273,214,large,138.85243966167826,333,500
yorkshire_terrier_174,yorkshire_terrier,dog,val,217,169,36673,0.19558933333333334,1.2840236686390532,0.501,0.25466666666666665,142,11,359,180,large,275.04545078950133,500,375
english_cocker_spaniel_183,english_cocker_spaniel,dog,val,305,308,93940,0.5584254233963252,0.9902597402597403,0.4571045576407507,0.4079822616407982,18,30,323,338,large,433.4616476690873,373,451
japanese_chin_182,japanese_chin,dog,val,204,131,26724,0.142528,1.5572519083969465,0.544,0.428,170,95,374,226,large,242.4396832203837,500,375
chihuahua_180,chihuahua,dog,val,118,119,14042,0.21470948012232416,0.9915966386554622,0.43577981651376146,0.26166666666666666,36,19,154,138,large,167.5857989210303,218,300
english_cocker_spaniel_185,english_cocker_spaniel,dog,val,69,73,5037,0.026864,0.9452054794520548,0.481,0.4146666666666667,206,119,275,192,large,100.44899203078147,500,375
staffordshire_bull_terrier_191,staffordshire_bull_terrier,dog,val,151,162,24462,0.130464,0.9320987654320988,0.369,0.23733333333333334,109,8,260,170,large,221.46105752479374,500,375
saint_bernard_172,saint_bernard,dog,val,362,323,116926,0.6719885057471264,1.1207430340557276,0.506,0.5186781609195402,72,19,434,342,large,485.15255332730135,500,348
saint_bernard_190,saint_bernard,dog,val,121,135,16335,0.08712,0.8962962962962963,0.47333333333333333,0.737,117,301,238,436,large,181.289823211343,375,500
leonberger_184,leonberger,dog,val,79,80,6320,0.038072289156626506,0.9875,0.465,0.3072289156626506,193,62,272,142,large,112.43220179290273,500,332
beagle_194,beagle,dog,val,315,273,85995,0.5164864864864865,1.1538461538461537,0.413,0.41291291291291293,49,1,364,274,large,416.8380980668634,500,333
basset_hound_180,basset_hound,dog,val,169,157,26533,0.14150933333333332,1.0764331210191083,0.441,0.3586666666666667,136,56,305,213,large,230.67292862405853,500,375
samoyed_174,samoyed,dog,val,121,128,15488,0.09274251497005988,0.9453125,0.629,0.3712574850299401,254,60,375,188,large,176.13914953808538,500,334
Abyssinian_179,Abyssinian,cat,val,111,112,12432,0.13130544993662865,0.9910714285714286,0.48859315589353614,0.20555555555555555,73,18,184,130,large,157.68639763784319,263,360
yorkshire_terrier_177,yorkshire_terrier,dog,val,211,121,25531,0.13616533333333333,1.743801652892562,0.484,0.299,76,89,287,210,large,243.232399157678,375,500
Sphynx_195,Sphynx,cat,val,189,162,30618,0.1838918918918919,1.1666666666666667,0.223,0.46546546546546547,17,74,206,236,large,248.92770034690795,500,333
great_pyrenees_189,great_pyrenees,dog,val,273,200,54600,0.2323404255319149,1.365,0.637,0.42127659574468085,182,98,455,298,large,338.4213350248474,500,470
newfoundland_190,newfoundland,dog,val,205,175,35875,0.1435,1.1714285714285715,0.361,0.393,78,109,283,284,large,269.5366394388711,500,500
boxer_173,boxer,dog,val,57,58,3306,0.017632,0.9827586206896551,0.48133333333333334,0.52,152,231,209,289,medium,81.32035415564789,375,500
leonberger_182,leonberger,dog,val,400,306,122400,0.5142857142857142,1.3071895424836601,0.536,0.4432773109243697,68,58,468,364,large,503.6228747783405,500,476
basset_hound_182,basset_hound,dog,val,306,309,94554,0.5297142857142857,0.9902912621359223,0.4677871148459384,0.537,14,114,320,423,large,434.8758443510055,357,500
yorkshire_terrier_172,yorkshire_terrier,dog,val,189,152,28728,0.153216,1.243421052631579,0.379,0.25866666666666666,95,21,284,173,large,242.53865671269807,500,375
miniature_pinscher_184,miniature_pinscher,dog,val,87,142,12354,0.18302222222222223,0.6126760563380281,0.5483333333333333,0.3288888888888889,121,3,208,145,large,166.5322791533221,300,225
beagle_180,beagle,dog,val,315,294,92610,0.5562162162162162,1.0714285714285714,0.661,0.5585585585585585,173,39,488,333,large,430.883975102347,500,333
german_shorthaired_177,german_shorthaired,dog,val,150,179,26850,0.16126126126126125,0.8379888268156425,0.59,0.34384384384384387,220,25,370,204,large,233.54014644167714,500,333
saint_bernard_177,saint_bernard,dog,val,77,90,6930,0.03696,0.8555555555555555,0.387,0.4693333333333333,155,131,232,221,large,118.44407963254221,500,375
havanese_182,havanese,dog,val,295,261,76995,0.3208125,1.1302681992337165,0.323,0.365625,14,45,309,306,large,393.8857702430998,500,480
Ragdoll_190,Ragdoll,cat,val,104,123,12792,0.07682882882882883,0.8455284552845529,0.53,0.24174174174174173,213,19,317,142,large,161.07451691686057,500,333
shiba_inu_181,shiba_inu,dog,val,227,239,54253,0.32584384384384385,0.9497907949790795,0.611,0.3858858858858859,192,9,419,248,large,329.6209944769902,500,333
havanese_178,havanese,dog,val,339,272,92208,0.4053098901098901,1.2463235294117647,0.433,0.34945054945054943,47,23,386,295,large,434.63202827219254,500,455
english_cocker_spaniel_181,english_cocker_spaniel,dog,val,314,209,65626,0.3625745856353591,1.5023923444976077,0.4861878453038674,0.403,19,97,333,306,large,377.19623540008985,362,500
Ragdoll_202,Ragdoll,cat,val,182,202,36764,0.19607466666666667,0.900990099009901,0.432,0.29333333333333333,125,9,307,211,large,271.89703933658416,500,375
yorkshire_terrier_189,yorkshire_terrier,dog,val,128,123,15744,0.0942754491017964,1.0406504065040652,0.676,0.4356287425149701,274,84,402,207,large,177.51901306620653,500,334
British_Shorthair_205,British_Shorthair,cat,val,384,377,144768,0.7520415584415584,1.0185676392572944,0.5012987012987012,0.379,1,1,385,378,large,538.1310249372359,385,500
german_shorthaired_186,german_shorthaired,dog,val,262,161,42182,0.22497066666666668,1.6273291925465838,0.5386666666666666,0.217,71,28,333,189,large,307.514227313144,375,500
saint_bernard_178,saint_bernard,dog,val,358,342,122436,0.489744,1.0467836257309941,0.61,0.414,126,36,484,378,large,495.1040294725948,500,500
Russian_Blue_191,Russian_Blue,cat,val,253,298,75394,0.4501134328358209,0.8489932885906041,0.48507462686567165,0.326,36,14,289,312,large,390.9130338067535,335,500
Siamese_196,Siamese,cat,val,135,157,21195,0.12691616766467065,0.8598726114649682,0.651,0.5014970059880239,258,89,393,246,large,207.06037766796427,500,334
miniature_pinscher_18,miniature_pinscher,dog,val,97,139,13483,0.09172108843537415,0.697841726618705,0.6241496598639455,0.233,135,47,232,186,large,169.49926253526885,294,500
english_setter_174,english_setter,dog,val,135,98,13230,0.07945945945945945,1.3775510204081634,0.619,0.18018018018018017,242,11,377,109,large,166.82026255823962,500,333
basset_hound_183,basset_hound,dog,val,299,296,88504,0.5315555555555556,1.010135135135135,0.507,0.47147147147147145,104,9,403,305,large,420.73388263842025,500,333
japanese_chin_187,japanese_chin,dog,val,222,190,42180,0.22496,1.168421052631579,0.734,0.488,256,88,478,278,large,292.205407205274,500,375
Siamese_201,Siamese,cat,val,84,82,6888,0.1085579196217494,1.024390243902439,0.40425531914893614,0.2111111111111111,53,16,137,98,large,117.38824472663352,235,270
Sphynx_19,Sphynx,cat,val,220,256,56320,0.23864406779661018,0.859375,0.64,0.3029661016949153,210,15,430,271,large,337.5440711966365,500,472
american_pit_bull_terrier_190,american_pit_bull_terrier,dog,val,81,90,7290,0.108,0.9,0.31833333333333336,0.5644444444444444,55,82,136,172,large,121.0826164236634,300,225
Bombay_191,Bombay,cat,val,138,145,20010,0.29644444444444445,0.9517241379310345,0.35333333333333333,0.5177777777777778,37,44,175,189,large,200.1724256734678,300,225
Birman_174,Birman,cat,val,107,95,10165,0.054213333333333336,1.1263157894736842,0.595,0.38,244,95,351,190,large,143.0873858870865,500,375
basset_hound_172,basset_hound,dog,val,136,159,21624,0.12987387387387386,0.8553459119496856,0.232,0.466966966966967,48,76,184,235,large,209.2295390235327,500,333
miniature_pinscher_181,miniature_pinscher,dog,val,84,123,10332,0.18031413612565445,0.6829268292682927,0.7166666666666667,0.337696335078534,173,3,257,126,large,148.94629904767692,300,191
basset_hound_18,basset_hound,dog,val,200,206,41200,0.21973333333333334,0.970873786407767,0.502,0.3333333333333333,151,22,351,228,large,287.1167010119753,500,375
Siamese_194,Siamese,cat,val,151,163,24613,0.14782582582582582,0.9263803680981595,0.225,0.466966966966967,37,74,188,237,large,222.19360926903366,500,333
american_pit_bull_terrier_175,american_pit_bull_terrier,dog,val,94,135,12690,0.1896860986547085,0.6962962962962963,0.6322869955156951,0.3616666666666667,94,41,188,176,large,164.50227961946302,223,300
Ragdoll_182,Ragdoll,cat,val,171,144,24624,0.1296,1.1875,0.559,0.30526315789473685,194,44,365,188,large,223.55536227073597,500,380
staffordshire_bull_terrier_188,staffordshire_bull_terrier,dog,val,246,248,61008,0.325376,0.9919354838709677,0.556,0.448,155,44,401,292,large,349.3136126749142,500,375
Bombay_185,Bombay,cat,val,77,70,5390,0.07985185185185185,1.1,0.455,0.26666666666666666,98,25,175,95,large,104.06248123122954,300,225
staffordshire_bull_terrier_180,staffordshire_bull_terrier,dog,val,153,122,18666,0.1121081081081081,1.2540983606557377,0.455,0.26126126126126126,151,26,304,148,large,195.68597292601225,500,333
keeshond_174,keeshond,dog,val,104,112,11648,0.06995795795795796,0.9285714285714286,0.44,0.23123123123123124,168,21,272,133,large,152.8397853963424,500,333
japanese_chin_177,japanese_chin,dog,val,171,124,21204,0.113088,1.3790322580645162,0.609,0.2773333333333333,219,42,390,166,large,211.22736565132843,500,375
Maine_Coon_214,Maine_Coon,cat,val,54,66,3564,0.0528,0.8181818181818182,0.5066666666666667,0.2088888888888889,125,14,179,80,medium,85.27602242131137,300,225
beagle_183,beagle,dog,val,182,117,21294,0.10647,1.5555555555555556,0.694,0.49125,256,138,438,255,large,216.3631207022121,500,400
great_pyrenees_188,great_pyrenees,dog,val,91,98,8918,0.05356156156156156,0.9285714285714286,0.473,0.5285285285285285,191,127,282,225,large,133.73481222179961,500,333
miniature_pinscher_188,miniature_pinscher,dog,val,116,132,15312,0.22684444444444443,0.8787878787878788,0.4488888888888889,0.31,43,27,159,159,large,175.72706109191037,225,300
British_Shorthair_185,British_Shorthair,cat,val,194,195,37830,0.22652694610778443,0.9948717948717949,0.526,0.4086826347305389,166,39,360,234,large,275.0654467576762,500,334
pug_180,pug,dog,val,88,84,7392,0.11514018691588786,1.0476190476190477,0.66,0.32242990654205606,154,27,242,111,large,121.6552506059644,300,214
miniature_pinscher_187,miniature_pinscher,dog,val,147,152,22344,0.3310222222222222,0.9671052631578947,0.7516666666666667,0.3422222222222222,152,1,299,153,large,211.45448682872635,300,225
great_pyrenees_173,great_pyrenees,dog,val,91,84,7644,0.042823529411764705,1.0833333333333333,0.297,0.2184873949579832,103,36,194,120,large,123.84264209067892,500,357
scottish_terrier_178,scottish_terrier,dog,val,73,111,8103,0.048666666666666664,0.6576576576576577,0.413,0.5900900900900901,170,141,243,252,large,132.85330255586422,500,333
great_pyrenees_184,great_pyrenees,dog,val,97,128,12416,0.07457057057057057,0.7578125,0.423,0.3483483483483483,163,52,260,180,large,160.60199251565965,500,333
British_Shorthair_209,British_Shorthair,cat,val,184,178,32752,0.15633412887828163,1.0337078651685394,0.786,0.24343675417661098,301,13,485,191,large,256.00781238079435,500,419
great_pyrenees_178,great_pyrenees,dog,val,142,109,15478,0.08671148459383754,1.3027522935779816,0.4117647058823529,0.245,76,68,218,177,large,179.0111728356641,357,500
boxer_172,boxer,dog,val,124,98,12152,0.06076,1.2653061224489797,0.465,0.306,124,104,248,202,large,158.05062480104277,400,500
Persian_193,Persian,cat,val,156,156,24336,0.11163302752293577,1.0,0.778,0.4288990825688073,311,109,467,265,large,220.61731573020282,500,436
english_setter_182,english_setter,dog,val,272,286,77792,0.3968979591836735,0.951048951048951,0.314,0.41581632653061223,21,20,293,306,large,394.689751577109,500,392
english_cocker_spaniel_182,english_cocker_spaniel,dog,val,169,119,20111,0.09079458239277652,1.4201680672268908,0.589,0.24943566591422123,210,51,379,170,large,206.69300907384363,500,443
japanese_chin_176,japanese_chin,dog,val,178,114,20292,0.108224,1.5614035087719298,0.6213333333333333,0.302,144,94,322,208,large,211.3764414498456,375,500
Birman_185,Birman,cat,val,203,194,39382,0.23582035928143713,1.0463917525773196,0.653,0.44011976047904194,225,50,428,244,large,280.79351844371337,500,334
pomeranian_185,pomeranian,dog,val,88,116,10208,0.15122962962962963,0.7586206896551724,0.72,0.26222222222222225,172,1,260,117,large,145.60219778561037,300,225
Egyptian_Mau_193,Egyptian_Mau,cat,val,120,105,12600,0.1290983606557377,1.1428571428571428,0.2225,0.305327868852459,29,22,149,127,large,159.45218719101973,400,244
Ragdoll_198,Ragdoll,cat,val,214,212,45368,0.2733012048192771,1.009433962264151,0.5783132530120482,0.374,85,81,299,293,large,301.2308085173228,332,500
wheaten_terrier_187,wheaten_terrier,dog,val,247,204,50388,0.3053818181818182,1.2107843137254901,0.435,0.3424242424242424,94,11,341,215,large,320.3513695928269,500,330
British_Shorthair_195,British_Shorthair,cat,val,219,182,39858,0.212576,1.2032967032967032,0.405,0.48,93,89,312,271,large,284.7542800380707,500,375
scottish_terrier_177,scottish_terrier,dog,val,238,275,65450,0.3930930930930931,0.8654545454545455,0.372,0.45795795795795796,67,15,305,290,large,363.6880531444496,500,333
shiba_inu_18,shiba_inu,dog,val,186,199,37014,0.2223063063063063,0.9346733668341709,0.6486486486486487,0.245,123,23,309,222,large,272.3912627086265,333,500
yorkshire_terrier_186,yorkshire_terrier,dog,val,148,199,29452,0.15707733333333335,0.7437185929648241,0.564,0.3506666666666667,208,32,356,231,large,248.0020161208372,500,375
american_pit_bull_terrier_183,american_pit_bull_terrier,dog,val,190,129,24510,0.3631111111111111,1.4728682170542635,0.49777777777777776,0.21833333333333332,17,1,207,130,large,229.65408770583642,225,300
german_shorthaired_187,german_shorthaired,dog,val,115,111,12765,0.06808,1.0360360360360361,0.636,0.197,181,43,296,154,large,159.8311609167624,375,500
american_bulldog_194,american_bulldog,dog,val,222,179,39738,0.1723991323210412,1.2402234636871508,0.5401301518438177,0.223,138,22,360,201,large,285.17538463198395,461,500
staffordshire_bull_terrier_195,staffordshire_bull_terrier,dog,val,347,344,119368,0.6366293333333334,1.0087209302325582,0.529,0.4746666666666667,91,6,438,350,large,488.6153906704127,500,375
Siamese_186,Siamese,cat,val,108,117,12636,0.0758918918918919,0.9230769230769231,0.5825825825825826,0.131,140,7,248,124,large,159.2262541165872,333,500
newfoundland_185,newfoundland,dog,val,304,277,84208,0.44910933333333336,1.0974729241877257,0.592,0.5346666666666666,144,62,448,339,large,411.2724158024703,500,375
samoyed_172,samoyed,dog,val,163,277,45151,0.24080533333333334,0.5884476534296029,0.471,0.45466666666666666,154,32,317,309,large,321.4000622277475,500,375
saint_bernard_175,saint_bernard,dog,val,76,84,6384,0.034048,0.9047619047619048,0.252,0.25333333333333335,88,53,164,137,large,113.27841806805037,500,375
pug_183,pug,dog,val,125,101,12625,0.1508363201911589,1.2376237623762376,0.600358422939068,0.2916666666666667,105,37,230,138,large,160.70469812671936,279,300
scottish_terrier_176,scottish_terrier,dog,val,229,342,78318,0.417696,0.6695906432748538,0.49466666666666664,0.344,71,1,300,343,large,411.58838661944776,375,500
keeshond_173,keeshond,dog,val,219,256,56064,0.33672072072072073,0.85546875,0.477,0.38738738738738737,129,1,348,257,large,336.89315813770986,500,333
Abyssinian_177,Abyssinian,cat,val,57,54,3078,0.044947429906542054,1.0555555555555556,0.3574766355140187,0.28125,48,63,105,117,medium,78.5175139698144,214,320
British_Shorthair_210,British_Shorthair,cat,val,115,118,13570,0.0815015015015015,0.9745762711864406,0.527,0.4864864864864865,206,103,321,221,large,164.76953601925328,500,333
chihuahua_190,chihuahua,dog,val,122,118,14396,0.2411390284757119,1.0338983050847457,0.48,0.34673366834170855,83,10,205,128,large,169.72919607421701,300,199
great_pyrenees_176,great_pyrenees,dog,val,189,160,30240,0.16941176470588235,1.18125,0.29551820728291317,0.262,11,51,200,211,large,247.63077353188558,357,500
Egyptian_Mau_188,Egyptian_Mau,cat,val,126,109,13734,0.07276214291769094,1.1559633027522935,0.7729083665338645,0.41888297872340424,325,103,451,212,large,166.6043216726385,502,376
Bengal_173,Bengal,cat,val,53,56,2968,0.05435897435897436,0.9464285714285714,0.145,0.21428571428571427,17,11,70,67,medium,77.10382610480494,300,182
newfoundland_184,newfoundland,dog,val,140,112,15680,0.09417417417417417,1.25,0.4744744744744745,0.38,88,134,228,246,large,179.28747864811976,333,500
great_pyrenees_186,great_pyrenees,dog,val,64,61,3904,0.023447447447447447,1.0491803278688525,0.386,0.44294294294294295,161,117,225,178,medium,88.41379982785493,500,333
keeshond_189,keeshond,dog,val,231,288,66528,0.354816,0.8020833333333334,0.377,0.512,73,48,304,336,large,369.1950703896248,500,375
Abyssinian_191,Abyssinian,cat,val,117,120,14040,0.20892857142857144,0.975,0.6983333333333334,0.5535714285714286,151,64,268,184,large,167.59773268156107,300,224
chihuahua_174,chihuahua,dog,val,140,106,14840,0.1805352798053528,1.320754716981132,0.5145985401459854,0.26,71,25,211,131,large,175.60182231400674,274,300
Egyptian_Mau_179,Egyptian_Mau,cat,val,272,260,70720,0.08992513020833333,1.0461538461538462,0.7138671875,0.28125,595,86,867,346,large,376.27649408380535,1024,768
havanese_188,havanese,dog,val,191,156,29796,0.1246694560669456,1.2243589743589745,0.321,0.2405857740585774,65,37,256,193,large,246.61102976144437,500,478
havanese_18,havanese,dog,val,154,144,22176,0.12184615384615384,1.0694444444444444,0.29395604395604397,0.372,30,114,184,258,large,210.83642948978243,364,500
Siamese_187,Siamese,cat,val,162,190,30780,0.16416,0.8526315789473684,0.32,0.36533333333333334,79,42,241,232,large,249.68780506864968,500,375
beagle_189,beagle,dog,val,64,59,3776,0.021889855072463767,1.0847457627118644,0.5333333333333333,0.659,152,300,216,359,medium,87.04596486914255,345,500
yorkshire_terrier_176,yorkshire_terrier,dog,val,229,161,36869,0.19663466666666668,1.4223602484472049,0.507,0.5773333333333334,139,136,368,297,large,279.93213463266414,500,375
chihuahua_179,chihuahua,dog,val,62,100,6200,0.09185185185185185,0.62,0.49666666666666665,0.38222222222222224,118,36,180,136,large,117.66052864066182,300,225
Maine_Coon_204,Maine_Coon,cat,val,281,306,85986,0.4420874035989717,0.9183006535947712,0.4768637532133676,0.342,45,18,326,324,large,415.44795101191676,389,500
pug_190,pug,dog,val,161,121,19481,0.23699513381995133,1.3305785123966942,0.6843065693430657,0.27166666666666667,107,21,268,142,large,201.40009930484146,274,300
Egyptian_Mau_195,Egyptian_Mau,cat,val,202,215,43430,0.11079081632653061,0.9395348837209302,0.48428571428571426,0.4401785714285714,238,139,440,354,large,295.006779583114,700,560
chihuahua_189,chihuahua,dog,val,124,140,17360,0.28933333333333333,0.8857142857142857,0.5566666666666666,0.475,105,25,229,165,large,187.01871564097536,300,200
german_shorthaired_179,german_shorthaired,dog,val,219,310,67890,0.36208,0.7064516129032258,0.657,0.464,219,19,438,329,large,379.55368526731496,500,375
boxer_180,boxer,dog,val,214,191,40874,0.24548948948948948,1.1204188481675392,0.572,0.3708708708708709,179,28,393,219,large,286.83967647450726,500,333
beagle_177,beagle,dog,val,341,367,125147,0.6674506666666666,0.9291553133514986,0.531,0.492,95,1,436,368,large,500.9690609209315,500,375
scottish_terrier_186,scottish_terrier,dog,val,143,138,19734,0.11852252252252252,1.036231884057971,0.397,0.5315315315315315,127,108,270,246,large,198.72845795205075,500,333
Siamese_202,Siamese,cat,val,325,386,125450,0.5563192904656319,0.8419689119170984,0.4977827050997783,0.412,62,13,387,399,large,504.59984145855617,451,500
Ragdoll_197,Ragdoll,cat,val,253,244,61732,0.3487683615819209,1.0368852459016393,0.422316384180791,0.286,23,21,276,265,large,351.4896869041822,354,500
Birman_176,Birman,cat,val,144,133,19152,0.11502702702702702,1.0827067669172932,0.528,0.3858858858858859,192,62,336,195,large,196.02295783912658,500,333
leonberger_172,leonberger,dog,val,255,214,54570,0.32676646706586826,1.191588785046729,0.313,0.36227544910179643,29,14,284,228,large,332.89788224018486,500,334
Persian_206,Persian,cat,val,98,108,10584,0.1568,0.9074074074074074,0.71,0.24444444444444444,164,1,262,109,large,145.83552379307312,300,225
Sphynx_199,Sphynx,cat,val,257,270,69390,0.3111659192825112,0.9518518518518518,0.6065022421524664,0.498,142,114,399,384,large,372.75863504417975,446,500
Russian_Blue_181,Russian_Blue,cat,val,176,170,29920,0.18024096385542168,1.035294117647059,0.398,0.2740963855421687,111,6,287,176,large,244.69572942738498,500,332
japanese_chin_179,japanese_chin,dog,val,201,131,26331,0.140432,1.534351145038168,0.511,0.492,155,119,356,250,large,239.92082027202224,500,375
american_pit_bull_terrier_186,american_pit_bull_terrier,dog,val,62,46,2852,0.04225185185185185,1.3478260869565217,0.47333333333333333,0.28,111,40,173,86,medium,77.20103626247513,300,225
havanese_183,havanese,dog,val,222,189,41958,0.2512455089820359,1.1746031746031746,0.5269461077844312,0.243,65,27,287,216,large,291.556169545424,334,500
boxer_186,boxer,dog,val,120,166,19920,0.141779359430605,0.7228915662650602,0.524,0.608540925266904,202,88,322,254,large,204.83163818121457,500,281
miniature_pinscher_186,miniature_pinscher,dog,val,63,78,4914,0.07763033175355451,0.8076923076923077,0.4146919431279621,0.19,56,18,119,96,large,100.26464980241042,211,300
Abyssinian_185,Abyssinian,cat,val,170,177,30090,0.4457777777777778,0.96045197740113,0.35333333333333333,0.3977777777777778,21,1,191,178,large,245.41597340026587,300,225
american_pit_bull_terrier_189,american_pit_bull_terrier,dog,val,93,83,7719,0.11235807860262009,1.1204819277108433,0.825,0.19868995633187772,201,4,294,87,large,124.65151423067431,300,229
Russian_Blue_184,Russian_Blue,cat,val,83,76,6308,0.040178343949044584,1.0921052631578947,0.761,0.40764331210191085,339,90,422,166,large,112.53888216967503,500,314
Maine_Coon_211,Maine_Coon,cat,val,107,119,12733,0.1725338753387534,0.8991596638655462,0.5670731707317073,0.25166666666666665,86,16,193,135,large,160.0312469488381,246,300
american_bulldog_185,american_bulldog,dog,val,310,246,76260,0.458018018018018,1.2601626016260163,0.566,0.43543543543543545,128,22,438,268,large,395.7473941796711,500,333
Bombay_186,Bombay,cat,val,190,192,36480,0.4997260273972603,0.9895833333333334,0.5,0.5136986301369864,30,54,220,246,large,270.1184925176357,250,292
american_bulldog_197,american_bulldog,dog,val,168,184,30912,0.1845492537313433,0.9130434782608695,0.532,0.5552238805970149,182,94,350,278,large,249.15858403835898,500,335
boxer_175,boxer,dog,val,76,68,5168,0.03103903903903904,1.1176470588235294,0.54,0.23423423423423423,232,44,308,112,large,101.9803902718557,500,333
Egyptian_Mau_189,Egyptian_Mau,cat,val,107,112,11984,0.08119241192411925,0.9553571428571429,0.7347222222222223,0.16097560975609757,211,10,318,122,large,154.8967397978408,360,410
pug_188,pug,dog,val,119,96,11424,0.17711627906976743,1.2395833333333333,0.545,0.34418604651162793,104,26,223,122,large,152.8953890737062,300,215
wheaten_terrier_182,wheaten_terrier,dog,val,139,138,19182,0.11625454545454546,1.0072463768115942,0.5287878787878788,0.322,105,92,244,230,large,195.86985475054604,330,500
Egyptian_Mau_181,Egyptian_Mau,cat,val,101,107,10807,0.038397583940309114,0.9439252336448598,0.2423076923076923,0.23441108545034642,107,48,208,155,large,147.13938969562162,650,433
american_pit_bull_terrier_180,american_pit_bull_terrier,dog,val,158,133,21014,0.2859047619047619,1.1879699248120301,0.3933333333333333,0.3448979591836735,39,18,197,151,large,206.52602741543257,300,245
english_cocker_spaniel_175,english_cocker_spaniel,dog,val,134,129,17286,0.0936910569105691,1.0387596899224807,0.574,0.3265582655826558,220,56,354,185,large,186.00268815261785,500,369
boxer_189,boxer,dog,val,187,252,47124,0.24416580310880828,0.7420634920634921,0.40803108808290156,0.318,64,33,251,285,large,313.80407900471914,386,500
saint_bernard_173,saint_bernard,dog,val,274,215,58910,0.3538138138138138,1.2744186046511627,0.544,0.509009009009009,135,62,409,277,large,348.28293096274473,500,333
english_setter_179,english_setter,dog,val,313,256,80128,0.4798083832335329,1.22265625,0.47155688622754494,0.374,1,59,314,315,large,404.357515077932,334,500
Siamese_193,Siamese,cat,val,157,168,26376,0.15841441441441442,0.9345238095238095,0.6111111111111112,0.304,125,68,282,236,large,229.94129685639334,333,500
Maine_Coon_193,Maine_Coon,cat,val,163,198,32274,0.19383783783783784,0.8232323232323232,0.609,0.3183183183183183,223,7,386,205,large,256.46247288833507,500,333
