image_id,breed,species,split,center_x,center_y,xmin,ymin,xmax,ymax,normalized_area
english_setter_102,english_setter,dog,train,0.4804804804804805,0.201,71,27,249,174,0.15715315315315315
Russian_Blue_124,Russian_Blue,cat,train,0.193,0.24533333333333332,29,25,164,159,0.09648
pomeranian_113,pomeranian,dog,train,0.5483333333333333,0.46444444444444444,137,61,192,148,0.07088888888888889
scottish_terrier_152,scottish_terrier,dog,train,0.786,0.5,288,76,498,299,0.24976
leonberger_151,leonberger,dog,train,0.5145631067961165,0.306,93,34,331,272,0.2749708737864078
leonberger_163,leonberger,dog,train,0.43543543543543545,0.51,10,107,280,403,0.48
basset_hound_118,basset_hound,dog,train,0.512,0.5150602409638554,106,11,406,331,0.5783132530120482
scottish_terrier_154,scottish_terrier,dog,train,0.506993006993007,0.238,153,53,282,185,0.07938461538461539
miniature_pinscher_157,miniature_pinscher,dog,train,0.5232558139534884,0.31833333333333336,25,13,200,178,0.4476744186046512
wheaten_terrier_105,wheaten_terrier,dog,train,0.442,0.26126126126126126,136,2,306,172,0.1735735735735736
boxer_117,boxer,dog,train,0.523,0.2072072072072072,205,25,318,113,0.059723723723723726
Siamese_136,Siamese,cat,train,0.484,0.327683615819209,157,16,327,216,0.192090395480226
Bombay_163,Bombay,cat,train,0.46987951807228917,0.243,105,32,285,211,0.15527710843373493
Bengal_144,Bengal,cat,train,0.36833333333333335,0.2733333333333333,82,32,139,91,0.04982222222222222
american_pit_bull_terrier_129,american_pit_bull_terrier,dog,train,0.5467289719626168,0.19333333333333333,67,19,167,97,0.12149532710280374
beagle_15,beagle,dog,train,0.451,0.5059880239520959,169,124,282,214,0.06089820359281437
pug_136,pug,dog,train,0.48333333333333334,0.3238095238095238,83,9,207,127,0.23225396825396824
Ragdoll_127,Ragdoll,cat,train,0.504,0.4613333333333333,135,29,369,317,0.359424
Bombay_104,Bombay,cat,train,0.3143712574850299,0.232,11,17,94,99,0.1630179640718563
Egyptian_Mau_12,Egyptian_Mau,cat,train,0.6087570621468926,0.2527027027027027,178,48,253,139,0.052107191937700414
keeshond_150,keeshond,dog,train,0.6026666666666667,0.464,140,132,312,332,0.18346666666666667
Maine_Coon_152,Maine_Coon,cat,train,0.491,0.31333333333333335,157,25,334,210,0.17464
scottish_terrier_107,scottish_terrier,dog,train,0.456,0.36933333333333335,182,81,274,196,0.05642666666666667
newfoundland_107,newfoundland,dog,train,0.5195195195195195,0.229,88,23,258,206,0.18684684684684685
scottish_terrier_110,scottish_terrier,dog,train,0.381,0.5015015015015015,57,27,324,307,0.44900900900900903
english_setter_145,english_setter,dog,train,0.45,0.22266666666666668,160,12,290,155,0.09914666666666666
Russian_Blue_166,Russian_Blue,cat,train,0.5840840840840841,0.229,150,64,239,165,0.05398798798798799
saint_bernard_17,saint_bernard,dog,train,0.528,0.3426666666666667,142,23,386,234,0.27458133333333334
english_cocker_spaniel_154,english_cocker_spaniel,dog,train,0.575,0.36133333333333334,191,48,384,223,0.18013333333333334
yorkshire_terrier_166,yorkshire_terrier,dog,train,0.525,0.31066666666666665,154,7,371,226,0.253456
english_setter_152,english_setter,dog,train,0.457,0.4275053304904051,59,64,398,337,0.39465671641791045
Bombay_122,Bombay,cat,train,0.121,0.48133333333333334,27,152,94,209,0.020368
Persian_162,Persian,cat,train,0.4844961240310077,0.268,49,67,201,201,0.15789147286821706
Sphynx_115,Sphynx,cat,train,0.5045180722891566,0.22,101,57,234,163,0.0849277108433735
Maine_Coon_138,Maine_Coon,cat,train,0.4341317365269461,0.551,62,186,228,365,0.17792814371257484
pug_158,pug,dog,train,0.51,0.33555555555555555,78,8,228,143,0.3
Sphynx_172,Sphynx,cat,train,0.634,0.4588235294117647,239,75,395,237,0.14865882352941176
chihuahua_167,chihuahua,dog,train,0.6016666666666667,0.42291666666666666,108,34,253,169,0.271875
havanese_12,havanese,dog,train,0.5098039215686274,0.404,65,104,299,300,0.25694117647058823
samoyed_119,samoyed,dog,train,0.438,0.45066666666666666,163,73,275,265,0.114688
chihuahua_161,chihuahua,dog,train,0.635678391959799,0.28833333333333333,79,27,174,146,0.18936348408710219
basset_hound_128,basset_hound,dog,train,0.5075075075075075,0.377,8,1,330,376,0.7252252252252253
english_setter_163,english_setter,dog,train,0.5333333333333333,0.359,147,133,253,226,0.052576
Maine_Coon_160,Maine_Coon,cat,train,0.502,0.45045045045045046,192,88,310,212,0.08787987987987989
havanese_123,havanese,dog,train,0.5083102493074793,0.404,20,52,347,352,0.5434903047091413
american_bulldog_147,american_bulldog,dog,train,0.571,0.3123123123123123,255,71,316,137,0.02418018018018018
Egyptian_Mau_162,Egyptian_Mau,cat,train,0.5183823529411765,0.41237745098039214,923,242,2461,1777,0.2954630330481866
american_pit_bull_terrier_162,american_pit_bull_terrier,dog,train,0.61,0.4311111111111111,134,32,232,162,0.18874074074074074
havanese_156,havanese,dog,train,0.543,0.364,190,48,353,225,0.153872
wheaten_terrier_120,wheaten_terrier,dog,train,0.5972222222222222,0.32471264367816094,181,41,335,185,0.1475095785440613
Egyptian_Mau_120,Egyptian_Mau,cat,train,0.7568359375,0.173828125,679,27,871,240,0.052001953125
saint_bernard_153,saint_bernard,dog,train,0.497,0.46119402985074626,160,61,337,248,0.19760597014925374
wheaten_terrier_133,wheaten_terrier,dog,train,0.691,0.408,311,102,380,204,0.037536
Sphynx_1,Sphynx,cat,train,0.6284153005464481,0.3181818181818182,63,33,167,142,0.22525583705911575
english_setter_171,english_setter,dog,train,0.499,0.332,170,41,329,208,0.141616
leonberger_143,leonberger,dog,train,0.427,0.6626666666666666,111,166,316,331,0.1804
Persian_176,Persian,cat,train,0.551,0.3089430894308943,213,50,338,178,0.08672086720867209
boxer_13,boxer,dog,train,0.5420420420420421,0.303,125,92,236,211,0.07933333333333334
english_cocker_spaniel_147,english_cocker_spaniel,dog,train,0.599,0.5328358208955224,224,85,375,272,0.16857910447761193
Russian_Blue_146,Russian_Blue,cat,train,0.295221843003413,0.237,36,65,137,172,0.0737679180887372
boxer_158,boxer,dog,train,0.5015015015015015,0.517,1,31,333,486,0.9072672672672673
Siamese_165,Siamese,cat,train,0.421,0.428,77,20,344,301,0.400144
shiba_inu_13,shiba_inu,dog,train,0.243,0.40391459074733094,49,31,194,196,0.1702846975088968
basset_hound_147,basset_hound,dog,train,0.5,0.5285285285285285,168,105,332,247,0.13986786786786787
Sphynx_139,Sphynx,cat,train,0.59,0.1768018018018018,224,27,366,130,0.06588288288288288
wheaten_terrier_116,wheaten_terrier,dog,train,0.623,0.5853333333333334,282,183,341,256,0.022970666666666667
english_setter_160,english_setter,dog,train,0.5626666666666666,0.442,145,135,277,307,0.121088
staffordshire_bull_terrier_139,staffordshire_bull_terrier,dog,train,0.54,0.48,142,55,398,305,0.3413333333333333
chihuahua_156,chihuahua,dog,train,0.52,0.3377777777777778,91,1,221,151,0.28888888888888886
keeshond_126,keeshond,dog,train,0.661,0.38288288288288286,224,36,437,219,0.23410810810810811
leonberger_109,leonberger,dog,train,0.472,0.36826347305389223,150,27,322,219,0.19774850299401198
boxer_127,boxer,dog,train,0.744,0.43543543543543545,329,108,415,182,0.03822222222222222
keeshond_161,keeshond,dog,train,0.4411764705882353,0.192,56,13,289,179,0.19784143222506395
Siamese_169,Siamese,cat,train,0.376,0.28933333333333333,61,1,315,216,0.2912533333333333
Persian_137,Persian,cat,train,0.56,0.17466666666666666,206,1,354,130,0.101824
yorkshire_terrier_139,yorkshire_terrier,dog,train,0.545,0.305,118,12,209,110,0.14863333333333334
yorkshire_terrier_133,yorkshire_terrier,dog,train,0.5583333333333333,0.32222222222222224,97,4,238,141,0.28617777777777775
english_cocker_spaniel_102,english_cocker_spaniel,dog,train,0.288,0.26666666666666666,88,25,200,175,0.0896
beagle_105,beagle,dog,train,0.763,0.4772151898734177,318,119,445,258,0.08938227848101266
german_shorthaired_171,german_shorthaired,dog,train,0.5010460251046025,0.377,160,132,319,245,0.07517573221757322
staffordshire_bull_terrier_105,staffordshire_bull_terrier,dog,train,0.525,0.4289044289044289,89,39,436,329,0.46913752913752915
american_pit_bull_terrier_124,american_pit_bull_terrier,dog,train,0.5333333333333333,0.3233333333333333,46,25,194,169,0.3157333333333333
basset_hound_14,basset_hound,dog,train,0.551,0.41291291291291293,74,12,477,263,0.6075255255255255
British_Shorthair_177,British_Shorthair,cat,train,0.515,0.23723723723723725,201,22,314,136,0.07736936936936938
samoyed_156,samoyed,dog,train,0.406,0.35285285285285284,120,1,286,234,0.2323003003003003
keeshond_15,keeshond,dog,train,0.2906666666666667,0.321,64,103,154,218,0.0552
shiba_inu_170,shiba_inu,dog,train,0.296,0.44786729857819907,45,72,251,306,0.22845497630331754
Siamese_14,Siamese,cat,train,0.245,0.33633633633633636,65,58,180,166,0.0745945945945946
great_pyrenees_112,great_pyrenees,dog,train,0.554,0.2773333333333333,172,15,382,193,0.19936
saint_bernard_135,saint_bernard,dog,train,0.659,0.35514018691588783,279,60,380,168,0.0679626168224299
beagle_101,beagle,dog,train,0.506,0.36227544910179643,187,64,319,178,0.09010778443113772
leonberger_14,leonberger,dog,train,0.439,0.4707259953161593,24,22,415,380,0.6556346604215456
Birman_128,Birman,cat,train,0.59,0.4493333333333333,224,103,366,234,0.09921066666666667
Russian_Blue_155,Russian_Blue,cat,train,0.36976047904191617,0.394,43,106,204,288,0.17546107784431136
Persian_164,Persian,cat,train,0.45550351288056207,0.186,111,16,278,170,0.12045901639344263
american_pit_bull_terrier_115,american_pit_bull_terrier,dog,train,0.3743455497382199,0.25,29,10,114,140,0.19284467713787085
english_setter_151,english_setter,dog,train,0.48353293413173654,0.264,64,52,259,212,0.18682634730538922
shiba_inu_109,shiba_inu,dog,train,0.5773333333333334,0.355,169,126,264,229,0.052186666666666666
japanese_chin_156,japanese_chin,dog,train,0.5573333333333333,0.292,129,64,289,228,0.13994666666666666
keeshond_14,keeshond,dog,train,0.543,0.37466666666666665,175,50,368,231,0.18630933333333333
beagle_172,beagle,dog,train,0.581,0.4146666666666667,191,54,390,257,0.21545066666666668
leonberger_145,leonberger,dog,train,0.552,0.30930930930930933,224,55,328,151,0.059963963963963966
beagle_156,beagle,dog,train,0.48,0.4221556886227545,165,65,315,217,0.13652694610778443
Bengal_116,Bengal,cat,train,0.148,0.3826086956521739,16,26,132,150,0.12507826086956522
japanese_chin_129,japanese_chin,dog,train,0.559,0.448,123,41,436,295,0.42401066666666665
Egyptian_Mau_104,Egyptian_Mau,cat,train,0.21204188481675393,0.21808510638297873,7,2,74,80,0.14553859864097138
boxer_10,boxer,dog,train,0.508,0.4693333333333333,135,41,373,311,0.34272
german_shorthaired_129,german_shorthaired,dog,train,0.21536144578313254,0.364,27,141,116,223,0.043963855421686744
japanese_chin_142,japanese_chin,dog,train,0.487,0.3097560975609756,120,19,367,235,0.2602536585365854
miniature_pinscher_159,miniature_pinscher,dog,train,0.5583333333333333,0.24,135,11,200,97,0.08281481481481481
wheaten_terrier_170,wheaten_terrier,dog,train,0.48,0.553030303030303,181,126,299,239,0.08081212121212121
boxer_115,boxer,dog,train,0.518,0.484,127,66,391,297,0.325248
Abyssinian_122,Abyssinian,cat,train,0.7883333333333333,0.19784172661870503,195,10,278,100,0.08956834532374101
german_shorthaired_13,german_shorthaired,dog,train,0.618,0.18266666666666667,251,17,367,120,0.06372266666666666
scottish_terrier_128,scottish_terrier,dog,train,0.511,0.44133333333333336,120,1,391,330,0.47551466666666664
Persian_117,Persian,cat,train,0.774,0.33466666666666667,302,41,472,210,0.15322666666666668
Egyptian_Mau_123,Egyptian_Mau,cat,train,0.56875,0.17964824120603015,185,20,270,123,0.05499371859296483
miniature_pinscher_147,miniature_pinscher,dog,train,0.4683333333333333,0.3022222222222222,90,35,191,101,0.09875555555555555
saint_bernard_109,saint_bernard,dog,train,0.421,0.4006024096385542,164,95,257,171,0.04257831325301205
yorkshire_terrier_11,yorkshire_terrier,dog,train,0.5511022044088176,0.40214477211796246,149,12,401,288,0.37368033654440247
Sphynx_146,Sphynx,cat,train,0.6473684210526316,0.224,168,27,324,197,0.13957894736842105
chihuahua_116,chihuahua,dog,train,0.4474885844748858,0.3383333333333333,37,44,159,159,0.21354642313546424
saint_bernard_169,saint_bernard,dog,train,0.675,0.4484536082474227,235,69,440,279,0.22190721649484535
american_bulldog_125,american_bulldog,dog,train,0.441,0.26344086021505375,82,11,359,234,0.2656817204301075
shiba_inu_102,shiba_inu,dog,train,0.464,0.29333333333333333,184,46,280,174,0.065536
Ragdoll_106,Ragdoll,cat,train,0.522,0.254278728606357,186,38,336,170,0.09682151589242054
english_cocker_spaniel_101,english_cocker_spaniel,dog,train,0.5333333333333333,0.242,131,37,269,205,0.123648
Egyptian_Mau_117,Egyptian_Mau,cat,train,0.648,0.204,202,66,284,138,0.031488
beagle_160,beagle,dog,train,0.558,0.4226666666666667,228,100,330,217,0.063648
american_bulldog_138,american_bulldog,dog,train,0.43543543543543545,0.504,66,189,224,315,0.11956756756756756
american_bulldog_146,american_bulldog,dog,train,0.52,0.501,24,113,366,388,0.5016
miniature_pinscher_156,miniature_pinscher,dog,train,0.48833333333333334,0.34444444444444444,96,10,197,145,0.202
scottish_terrier_132,scottish_terrier,dog,train,0.386,0.35733333333333334,111,14,275,254,0.20992
beagle_135,beagle,dog,train,0.6888888888888889,0.35,183,29,313,139,0.16550925925925927
saint_bernard_11,saint_bernard,dog,train,0.3516666666666667,0.18,27,20,184,160,0.14653333333333332
staffordshire_bull_terrier_169,staffordshire_bull_terrier,dog,train,0.549,0.45866666666666667,180,97,369,247,0.1512
Bengal_117,Bengal,cat,train,0.48,0.24548192771084337,195,34,285,129,0.05150602409638554
Bombay_109,Bombay,cat,train,0.809931506849315,0.2764423076923077,197,19,276,96,0.10015476817702845
Egyptian_Mau_136,Egyptian_Mau,cat,train,0.5365853658536586,0.35,52,21,212,175,0.35772357723577236
english_cocker_spaniel_148,english_cocker_spaniel,dog,train,0.347,0.24555160142348753,128,17,219,121,0.0673594306049822
german_shorthaired_118,german_shorthaired,dog,train,0.451,0.332,159,43,292,206,0.11562133333333334
american_bulldog_12,american_bulldog,dog,train,0.584,0.4744744744744745,183,60,401,256,0.2566246246246246
Bengal_150,Bengal,cat,train,0.2775,0.7011173184357542,1,73,110,178,0.3196927374301676
Siamese_184,Siamese,cat,train,0.527,0.3546666666666667,193,54,334,212,0.118816
scottish_terrier_175,scottish_terrier,dog,val,0.514,0.36933333333333335,117,1,397,276,0.4106666666666667
Russian_Blue_19,Russian_Blue,cat,val,0.4954819277108434,0.424,21,44,308,380,0.5809156626506025
american_pit_bull_terrier_187,american_pit_bull_terrier,dog,val,0.40166666666666667,0.21,58,17,183,109,0.12777777777777777
Maine_Coon_207,Maine_Coon,cat,val,0.626,0.25375375375375375,249,9,377,160,0.11608408408408409
Birman_172,Birman,cat,val,0.629,0.20266666666666666,237,2,392,150,0.12234666666666667
boxer_18,boxer,dog,val,0.757,0.43843843843843844,347,112,410,180,0.02572972972972973
British_Shorthair_193,British_Shorthair,cat,val,0.599,0.5030120481927711,197,67,402,267,0.2469879518072289
basset_hound_178,basset_hound,dog,val,0.535,0.4826666666666667,193,88,342,274,0.147808
Siamese_19,Siamese,cat,val,0.44560185185185186,0.36728395061728397,117,54,268,184,0.14024634202103337
Ragdoll_189,Ragdoll,cat,val,0.43529411764705883,0.25235109717868337,120,11,250,150,0.13328416005900792
pug_18,pug,dog,val,0.665,0.32666666666666666,269,68,396,177,0.07382933333333333
chihuahua_186,chihuahua,dog,val,0.56,0.27350427350427353,126,22,210,106,0.10051282051282051
german_shorthaired_189,german_shorthaired,dog,val,0.375,0.348,62,35,313,226,0.2556853333333333
Bengal_174,Bengal,cat,val,0.4981549815498155,0.16833333333333333,91,5,179,96,0.09849938499384994
basset_hound_174,basset_hound,dog,val,0.56006006006006,0.594,40,110,333,484,0.6581501501501501
Siamese_208,Siamese,cat,val,0.38,0.3228228228228228,117,21,263,194,0.1516996996996997
pomeranian_174,pomeranian,dog,val,0.5033333333333333,0.32222222222222224,88,10,214,135,0.23333333333333334
english_setter_185,english_setter,dog,val,0.225,0.539039039039039,59,137,166,222,0.054624624624624626
Birman_180,Birman,cat,val,0.454,0.468,202,150,252,201,0.0136
Birman_18,Birman,cat,val,0.668,0.24019607843137256,233,1,435,195,0.19209803921568627
wheaten_terrier_175,wheaten_terrier,dog,val,0.416,0.38484848484848483,51,6,365,248,0.46053333333333335
keeshond_18,keeshond,dog,val,0.636,0.345,128,11,349,334,0.38070933333333334
american_bulldog_183,american_bulldog,dog,val,0.432,0.5105105105105106,146,115,286,225,0.09249249249249249
newfoundland_189,newfoundland,dog,val,0.504,0.45066666666666666,147,61,357,277,0.24192
yorkshire_terrier_173,yorkshire_terrier,dog,val,0.485,0.256,150,20,335,172,0.14997333333333332
american_bulldog_190,american_bulldog,dog,val,0.528,0.47333333333333333,137,62,391,293,0.312928
staffordshire_bull_terrier_183,staffordshire_bull_terrier,dog,val,0.547,0.46266666666666667,229,125,318,222,0.04604266666666667
pomeranian_181,pomeranian,dog,val,0.43166666666666664,0.3622222222222222,58,1,201,162,0.3410814814814815
basset_hound_190,basset_hound,dog,val,0.493,0.37066666666666664,142,47,351,231,0.20509866666666668
havanese_176,havanese,dog,val,0.23723723723723725,0.491,17,188,141,303,0.08564564564564564
samoyed_181,samoyed,dog,val,0.404,0.3473053892215569,153,53,251,179,0.07394011976047904
samoyed_183,samoyed,dog,val,0.508,0.3383233532934132,211,50,297,176,0.06488622754491018
Bengal_186,Bengal,cat,val,0.36914893617021277,0.5216666666666666,46,22,301,291,0.48648936170212764
scottish_terrier_180,scottish_terrier,dog,val,0.37971698113207547,0.575,69,193,253,382,0.1640377358490566
Bombay_18,Bombay,cat,val,0.25,0.29736842105263156,22,69,105,157,0.07567343555739743
keeshond_183,keeshond,dog,val,0.484,0.404,143,146,220,258,0.04599466666666667
Russian_Blue_194,Russian_Blue,cat,val,0.372,0.408,128,89,244,217,0.07918933333333333
japanese_chin_181,japanese_chin,dog,val,0.7309644670050761,0.473,223,187,353,286,0.06532994923857868
saint_bernard_183,saint_bernard,dog,val,0.24,0.2777777777777778,66,42,174,143,0.06551351351351352
Bombay_19,Bombay,cat,val,0.513095238095238,0.4,117,25,314,227,0.3007860922146636
Bengal_178,Bengal,cat,val,0.36833333333333335,0.28444444444444444,64,17,157,111,0.1295111111111111
english_setter_172,english_setter,dog,val,0.448,0.2986666666666667,172,58,276,166,0.059904
english_cocker_spaniel_171,english_cocker_spaniel,dog,val,0.527,0.3708708708708709,225,82,302,165,0.038384384384384386
Birman_184,Birman,cat,val,0.553,0.49066666666666664,114,31,439,337,0.5304
samoyed_18,samoyed,dog,val,0.328,0.3408408408408408,97,17,231,210,0.15532732732732732
english_setter_178,english_setter,dog,val,0.40273972602739727,0.283,19,13,275,270,0.3605041095890411
Russian_Blue_182,Russian_Blue,cat,val,0.605,0.3611940298507463,184,4,421,238,0.33109253731343286
shiba_inu_192,shiba_inu,dog,val,0.494,0.3993993993993994,116,1,378,265,0.4154234234234234
Siamese_205,Siamese,cat,val,0.517,0.37987987987987987,129,1,388,252,0.3904444444444444
scottish_terrier_185,scottish_terrier,dog,val,0.44,0.41454965357967666,51,1,389,358,0.5573487297921478
staffordshire_bull_terrier_181,staffordshire_bull_terrier,dog,val,0.396,0.352,127,75,269,189,0.086336
Bombay_198,Bombay,cat,val,0.515,0.44666666666666666,61,1,248,200,0.5513037037037037
english_setter_18,english_setter,dog,val,0.503,0.2835820895522388,187,28,316,162,0.1032
Ragdoll_184,Ragdoll,cat,val,0.41916167664670656,0.254,63,47,217,207,0.14754491017964072
basset_hound_184,basset_hound,dog,val,0.5538922155688623,0.613,78,173,292,440,0.3421437125748503
Abyssinian_178,Abyssinian,cat,val,0.47875,0.34125,78,12,305,261,0.35326875
Persian_189,Persian,cat,val,0.41,0.31679389312977096,105,9,305,240,0.23511450381679388
english_setter_175,english_setter,dog,val,0.532,0.5105105105105106,183,87,349,253,0.1655015015015015
american_bulldog_191,american_bulldog,dog,val,0.392,0.32882882882882886,126,67,266,152,0.07147147147147147
Persian_190,Persian,cat,val,0.6366366366366366,0.155,128,13,296,142,0.13016216216216217
beagle_191,beagle,dog,val,0.3123123123123123,0.525,30,197,178,328,0.11644444444444445
saint_bernard_186,saint_bernard,dog,val,0.348,0.3888888888888889,103,62,245,197,0.11513513513513514
english_cocker_spaniel_174,english_cocker_spaniel,dog,val,0.5213068181818182,0.252,83,19,284,233,0.24439772727272727
miniature_pinscher_177,miniature_pinscher,dog,val,0.5190217391304348,0.2966666666666667,24,16,167,162,0.37822463768115944
english_cocker_spaniel_187,english_cocker_spaniel,dog,val,0.739,0.39866666666666667,272,62,467,237,0.182
Birman_177,Birman,cat,val,0.414,0.304,162,72,252,156,0.04032
pomeranian_189,pomeranian,dog,val,0.45,0.2733333333333333,97,21,173,102,0.0912
keeshond_179,keeshond,dog,val,0.20533333333333334,0.271,10,41,144,230,0.135072
samoyed_175,samoyed,dog,val,0.502,0.38323353293413176,215,70,287,186,0.050011976047904194
wheaten_terrier_186,wheaten_terrier,dog,val,0.592,0.2818181818181818,232,30,360,156,0.09774545454545455
american_pit_bull_terrier_173,american_pit_bull_terrier,dog,val,0.49,0.41555555555555557,89,50,205,137,0.14951111111111112
beagle_178,beagle,dog,val,0.451,0.2613333333333333,104,1,347,195,0.251424
beagle_185,beagle,dog,val,0.39820359281437123,0.556,10,191,256,365,0.256311377245509
staffordshire_bull_terrier_18,staffordshire_bull_terrier,dog,val,0.422,0.551051051051051,96,62,326,305,0.3356756756756757
basset_hound_177,basset_hound,dog,val,0.341,0.5362537764350453,31,24,310,331,0.5175407854984895
Maine_Coon_208,Maine_Coon,cat,val,0.556,0.4505988023952096,176,44,380,257,0.26019161676646707
american_bulldog_202,american_bulldog,dog,val,0.35315533980582525,0.175,42,17,249,158,0.14168446601941748
japanese_chin_189,japanese_chin,dog,val,0.434,0.4625748502994012,23,36,411,273,0.5506347305389222
pug_174,pug,dog,val,0.5166666666666667,0.4177777777777778,102,42,208,146,0.16331851851851853
english_cocker_spaniel_176,english_cocker_spaniel,dog,val,0.265,0.25318066157760816,30,14,235,185,0.1783969465648855
chihuahua_18,chihuahua,dog,val,0.4802816901408451,0.419,15,25,326,394,0.6465295774647888
beagle_179,beagle,dog,val,0.4139676113360324,0.459,86,119,323,340,0.21205263157894738
saint_bernard_181,saint_bernard,dog,val,0.507,0.4192073170731707,134,22,373,253,0.336640243902439
Birman_175,Birman,cat,val,0.504,0.46107784431137727,112,33,392,275,0.405748502994012
wheaten_terrier_185,wheaten_terrier,dog,val,0.24,0.4318181818181818,10,61,230,224,0.21733333333333332
saint_bernard_185,saint_bernard,dog,val,0.32732732732732733,0.408,55,167,163,241,0.048
Bengal_191,Bengal,cat,val,0.484,0.21866666666666668,188,24,296,140,0.066816
german_shorthaired_176,german_shorthaired,dog,val,0.44,0.43733333333333335,132,56,308,272,0.202752
english_cocker_spaniel_188,english_cocker_spaniel,dog,val,0.5066666666666667,0.348,99,57,281,291,0.227136
chihuahua_184,chihuahua,dog,val,0.47058823529411764,0.435,35,64,157,197,0.2651307189542484
havanese_181,havanese,dog,val,0.539,0.4940119760479042,210,114,329,216,0.07268263473053892
american_pit_bull_terrier_181,american_pit_bull_terrier,dog,val,0.37833333333333335,0.4066666666666667,49,60,178,184,0.17773333333333333
Abyssinian_181,Abyssinian,cat,val,0.25252525252525254,0.284375,28,64,72,118,0.0375
Sphynx_189,Sphynx,cat,val,0.5045045045045045,0.302,59,36,277,266,0.30114114114114116
keeshond_186,keeshond,dog,val,0.431,0.33060747663551404,106,17,325,266,0.2548177570093458
samoyed_179,samoyed,dog,val,0.503,0.40718562874251496,215,73,288,199,0.055077844311377244
Persian_200,Persian,cat,val,0.385,0.23273273273273273,141,26,244,129,0.06371771771771771
Abyssinian_182,Abyssinian,cat,val,0.631,0.29733333333333334,225,1,406,222,0.21333866666666668
Birman_182,Birman,cat,val,0.481,0.43093093093093093,129,24,352,263,0.3201021021021021
boxer_174,boxer,dog,val,0.448,0.35285285285285284,107,4,341,231,0.319027027027027
great_pyrenees_190,great_pyrenees,dog,val,0.311,0.3253333333333333,91,64,220,180,0.079808
german_shorthaired_180,german_shorthaired,dog,val,0.412,0.235,74,8,235,227,0.188048
pug_187,pug,dog,val,0.365,0.3622222222222222,47,28,172,135,0.19814814814814816
Persian_213,Persian,cat,val,0.4701834862385321,0.32666666666666666,22,15,183,181,0.40865443425076453
samoyed_177,samoyed,dog,val,0.588,0.4550898203592814,263,106,325,198,0.03415568862275449
Persian_197,Persian,cat,val,0.479,0.40540540540540543,130,19,349,251,0.30515315315315317
wheaten_terrier_18,wheaten_terrier,dog,val,0.38403614457831325,0.312,72,113,183,199,0.05750602409638554
staffordshire_bull_terrier_199,staffordshire_bull_terrier,dog,val,0.382,0.35852090032154343,125,50,257,173,0.10441157556270096
american_pit_bull_terrier_184,american_pit_bull_terrier,dog,val,0.38190954773869346,0.24166666666666667,19,24,133,121,0.18522613065326632
samoyed_184,samoyed,dog,val,0.605,0.40119760479041916,260,62,345,206,0.07329341317365269
keeshond_187,keeshond,dog,val,0.384,0.424,142,99,242,219,0.064
Bengal_182,Bengal,cat,val,0.4864,0.299469964664311,144,1,464,338,0.30484805653710245
staffordshire_bull_terrier_196,staffordshire_bull_terrier,dog,val,0.443,0.3546666666666667,85,1,358,265,0.384384
leonberger_180,leonberger,dog,val,0.536036036036036,0.394,103,110,254,284,0.1578018018018018
Egyptian_Mau_18,Egyptian_Mau,cat,val,0.3,0.36724565756823824,34,47,266,249,0.232575682382134
american_pit_bull_terrier_178,american_pit_bull_terrier,dog,val,0.6183333333333333,0.4533333333333333,124,53,247,151,0.17857777777777778
english_setter_180,english_setter,dog,val,0.72,0.46875,319,156,401,219,0.02583
Siamese_195,Siamese,cat,val,0.681,0.45645645645645644,286,85,395,219,0.08772372372372372
wheaten_terrier_172,wheaten_terrier,dog,val,0.6242424242424243,0.288,88,22,324,266,0.3489939393939394
Abyssinian_183,Abyssinian,cat,val,0.5375,0.43833333333333335,141,59,289,204,0.17883333333333334
scottish_terrier_188,scottish_terrier,dog,val,0.478,0.2807807807807808,170,10,308,177,0.1384144144144144
Persian_217,Persian,cat,val,0.705,0.19911504424778761,135,1,288,89,0.19858407079646018
Russian_Blue_185,Russian_Blue,cat,val,0.5295774647887324,0.286,70,7,306,279,0.3616450704225352
shiba_inu_190,shiba_inu,dog,val,0.35585585585585583,0.453,63,146,174,307,0.10733333333333334
Persian_19,Persian,cat,val,0.348,0.39,1,67,260,323,0.35362133333333334
great_pyrenees_172,great_pyrenees,dog,val,0.699,0.3253333333333333,311,92,388,152,0.02464
german_shorthaired_178,german_shorthaired,dog,val,0.5826666666666667,0.359,158,140,279,219,0.05098133333333333
basset_hound_173,basset_hound,dog,val,0.204,0.3813813813813814,41,53,163,201,0.10844444444444444
chihuahua_182,chihuahua,dog,val,0.3416666666666667,0.203125,61,9,144,82,0.09016369047619048
Russian_Blue_197,Russian_Blue,cat,val,0.73,0.3506787330316742,297,80,433,230,0.09230769230769231
miniature_pinscher_189,miniature_pinscher,dog,val,0.6377777777777778,0.315,63,1,224,188,0.4460296296296296
newfoundland_177,newfoundland,dog,val,0.4954954954954955,0.326,13,17,317,309,0.5331411411411412
Birman_181,Birman,cat,val,0.569,0.4069069069069069,153,14,416,257,0.3838378378378378
pug_184,pug,dog,val,0.42,0.38,85,53,167,118,0.07896296296296296
samoyed_182,samoyed,dog,val,0.513,0.3847305389221557,206,69,307,188,0.07197005988023952
Egyptian_Mau_180,Egyptian_Mau,cat,val,0.56,0.3,155,27,293,153,0.1449
scottish_terrier_173,scottish_terrier,dog,val,0.37,0.284,75,11,295,202,0.22410666666666668
